Iter,Time,LogLik
129,77.592,-6841276.80863309
130,78.185,-6841352.59141145
131,78.785,-6841429.63570996
132,79.367,-6841506.09712147
133,79.947,-6841577.29758690
134,80.550,-6841654.49376168
135,81.146,-6841741.04178487
136,81.748,-6841819.64665788
137,82.321,-6841887.92463954
138,82.889,-6841959.34681719
139,83.499,-6842037.70845872
140,84.096,-6842110.39478123
141,84.672,-6842183.71765929
142,85.255,-6842258.11227784
143,85.848,-6842317.30530301
144,86.456,-6842381.01571879
145,87.050,-6842472.32752326
146,87.635,-6842541.52650001
147,88.225,-6842608.52493438
148,88.847,-6842659.40372276
149,89.451,-6842742.63286058
150,90.033,-6842813.03700134
151,90.648,-6842887.95856906
152,91.252,-6842959.59118044
153,91.879,-6843013.72131879
154,92.461,-6843073.44269340
155,93.050,-6843142.12096729
156,93.672,-6843191.81078135
157,94.283,-6843259.60193769
158,94.863,-6843333.83112800
159,95.453,-6843398.56950725
160,96.067,-6843463.89350442
161,96.662,-6843538.96265847
162,97.284,-6843599.11548320
163,97.855,-6843666.66975924
164,98.445,-6843723.78542939
165,99.049,-6843782.32168720
166,99.669,-6843839.89396212
167,100.293,-6843908.87871302
168,100.866,-6843955.06234549
169,101.440,-6844000.92475905
170,102.053,-6844060.52218331
171,102.665,-6844104.07877414
172,103.250,-6844175.96460380
173,103.860,-6844242.47802000
174,104.447,-6844320.13862155
175,105.065,-6844372.45992757
176,105.673,-6844417.60774116
177,106.243,-6844467.69841612
178,106.822,-6844529.73096778
179,107.434,-6844589.75212774
180,108.043,-6844645.70188925
181,108.635,-6844699.12274203
182,109.220,-6844752.07157611
183,109.814,-6844799.56122973
184,110.455,-6844866.20822606
185,111.093,-6844939.13914196
186,111.669,-6845013.67151170
187,112.246,-6845065.32246358
188,112.854,-6845108.65688936
189,113.446,-6845153.85322126
190,114.019,-6845214.02833278
191,114.597,-6845255.80318116
192,115.171,-6845310.16067568
193,115.768,-6845370.71614086
194,116.355,-6845417.23098817
195,116.921,-6845484.42150867
196,117.508,-6845546.04715434
197,118.112,-6845596.88998268
198,118.728,-6845641.54180409
199,119.301,-6845689.79859546
200,119.922,-6845747.93760806
201,120.543,-6845801.29080612
202,121.143,-6845855.03271933
203,121.732,-6845891.95512931
204,122.335,-6845954.30776692
205,122.927,-6846007.11572474
206,123.522,-6846043.12111380
207,124.092,-6846096.87700587
208,124.687,-6846151.30360340
209,125.309,-6846199.57792227
210,125.878,-6846245.68448665
211,126.456,-6846278.35722143
212,127.057,-6846322.25165251
213,127.658,-6846386.91425661
214,128.231,-6846424.55443431
215,128.807,-6846465.70013006
216,129.410,-6846523.45098734
217,130.028,-6846573.84626389
218,130.611,-6846627.00052095
219,131.191,-6846687.00036730
220,131.788,-6846726.13101114
221,132.399,-6846779.75862271
222,132.977,-6846828.38830917
223,133.569,-6846862.87137579
224,134.160,-6846900.68036973
225,134.760,-6846949.35229962
226,135.353,-6846986.91784377
227,135.922,-6847026.07043723
228,136.513,-6847086.05837197
229,137.149,-6847142.81316290
230,137.748,-6847181.83993120
231,138.323,-6847227.76971685
232,138.920,-6847263.11822050
233,139.540,-6847307.81945259
234,140.117,-6847351.46907130
235,140.794,-6847387.07251556
236,141.440,-6847428.59738324
237,142.001,-6847483.25779143
238,142.583,-6847519.66259817
239,143.191,-6847558.05544884
240,143.777,-6847606.34280389
241,144.358,-6847652.26782729
242,144.988,-6847686.95906516
243,145.580,-6847724.48201790
244,146.174,-6847764.85410443
245,146.757,-6847796.85023790
246,147.352,-6847841.30965130
247,147.946,-6847872.82805503
248,148.541,-6847923.56982558
249,149.103,-6847958.96648219
250,149.720,-6848007.81085133
251,150.321,-6848051.99240889
252,150.918,-6848092.69474431
253,151.500,-6848137.42209851
254,152.095,-6848176.42413704
255,152.694,-6848210.65501918
256,153.288,-6848255.04539148
257,153.876,-6848286.44270747
258,154.471,-6848332.03445782
259,155.080,-6848359.06600265
260,155.659,-6848412.06006098
261,156.235,-6848443.43721367
262,156.845,-6848486.88007224
263,157.437,-6848534.10799139
264,158.037,-6848580.62781066
265,158.622,-6848614.94052580
266,159.217,-6848656.82302909
267,159.846,-6848696.44955609
268,160.442,-6848729.54561709
269,161.056,-6848771.18424561
270,161.676,-6848814.39607674
271,162.276,-6848840.29061328
272,162.881,-6848880.25985423
273,163.453,-6848912.49916081
274,164.049,-6848942.82691326
275,164.662,-6848994.92496019
276,165.262,-6849030.83494304
277,165.845,-6849057.02821919
278,166.427,-6849095.45957772
279,167.015,-6849137.05366571
280,167.635,-6849173.93211516
281,168.233,-6849206.61906806
282,168.808,-6849242.10469072
283,169.416,-6849271.22876985
284,170.039,-6849307.54978021
285,170.651,-6849345.36850957
286,171.236,-6849376.68008732
287,171.833,-6849432.70497924
288,172.436,-6849462.41663113
289,173.025,-6849504.52353965
290,173.609,-6849531.18902737
291,174.195,-6849565.65429891
292,174.792,-6849597.40628968
293,175.400,-6849634.65633597
294,175.970,-6849670.47170014
295,176.569,-6849706.00838827
296,177.177,-6849747.87165141
297,177.772,-6849779.83174382
298,178.350,-6849808.04164993
299,178.947,-6849844.34412830
300,179.537,-6849883.04638662
301,180.124,-6849924.65332688
302,180.705,-6849953.47681211
303,181.297,-6849982.50243178
304,181.926,-6850007.72166237
305,182.615,-6850047.35481583
306,183.192,-6850085.09180781
307,183.796,-6850122.94244431
308,184.407,-6850158.51672161
309,184.985,-6850189.02239737
310,185.576,-6850219.76057827
311,186.171,-6850254.56102267
312,186.767,-6850280.07795121
313,187.347,-6850311.85147514
314,187.907,-6850347.24960305
315,188.495,-6850386.00680884
316,189.089,-6850426.45865809
317,189.672,-6850453.32022508
318,190.240,-6850497.97230174
319,190.850,-6850515.03454084
320,191.468,-6850546.58703328
321,192.050,-6850583.29567325
322,192.627,-6850610.62068460
323,193.218,-6850648.92994684
324,193.824,-6850673.53667591
325,194.410,-6850703.75870152
326,194.981,-6850738.34427285
327,195.568,-6850774.09096216
328,196.169,-6850807.43558771
329,196.741,-6850838.30319145
330,197.314,-6850874.56943632
331,197.906,-6850897.54084214
332,198.503,-6850921.36079372
333,199.080,-6850957.47828983
334,199.650,-6850982.33994030
335,200.246,-6851024.61214300
336,200.845,-6851037.45450570
337,201.422,-6851085.04893101
338,202.004,-6851110.11703856
339,202.599,-6851147.25055524
340,203.207,-6851172.64458595
341,203.784,-6851195.46897634
342,204.361,-6851223.97941221
343,204.961,-6851245.69236558
344,205.564,-6851290.30653010
345,206.140,-6851327.65687808
346,206.704,-6851347.21324600
347,207.342,-6851380.86699766
348,207.954,-6851413.97766803
349,208.522,-6851446.68899725
350,209.096,-6851476.60140025
351,209.679,-6851505.79881829
352,210.287,-6851522.25819810
353,210.859,-6851546.96090764
354,211.443,-6851573.53191159
355,212.039,-6851601.64788711
356,212.624,-6851636.67160886
357,213.210,-6851665.01768433
358,213.788,-6851701.36213692
359,214.385,-6851726.95779258
360,215.011,-6851757.87188166
361,215.587,-6851779.40584368
362,216.162,-6851806.74900451
363,216.762,-6851836.29344891
364,217.347,-6851870.75667593
365,217.927,-6851893.56028039
366,218.485,-6851925.80592456
367,219.074,-6851950.48029160
368,219.660,-6851969.97042721
369,220.233,-6851999.61391563
370,220.792,-6852033.37426065
371,221.377,-6852061.18578841
372,221.965,-6852088.25350608
373,222.566,-6852110.82361844
374,223.143,-6852136.22919655
375,223.713,-6852159.87111715
376,224.308,-6852198.93052673
377,224.924,-6852222.50666704
378,225.505,-6852246.61364316
379,226.069,-6852279.86968581
380,226.693,-6852307.76776475
381,227.291,-6852327.38740788
382,227.882,-6852356.70648798
383,228.466,-6852380.51372203
384,229.022,-6852406.87204427
385,229.622,-6852435.13876393
386,230.267,-6852454.67634691
387,230.842,-6852477.67633466
388,231.410,-6852508.08699287
389,231.995,-6852534.38000560
390,232.593,-6852555.47195046
391,233.170,-6852576.17559251
392,233.748,-6852606.15849542
393,234.319,-6852640.73251835
394,234.923,-6852661.25028145
395,235.524,-6852688.90930864
396,236.123,-6852716.01826269
397,236.686,-6852744.20593726
398,237.292,-6852770.81445465
399,237.888,-6852793.27198872
400,238.460,-6852808.45476369
401,239.047,-6852846.02899357
402,239.627,-6852866.43944048
403,240.253,-6852891.37814395
404,240.854,-6852919.54606566
405,241.420,-6852945.80386247
406,241.990,-6852966.01533127
407,242.610,-6852992.73233764
408,243.212,-6853020.19042033
409,243.783,-6853045.40712258
410,244.361,-6853067.05674336
411,244.952,-6853095.17338742
412,245.560,-6853108.07465357
413,246.138,-6853124.04066949
414,246.700,-6853161.02664036
415,247.298,-6853180.05611701
416,247.897,-6853211.77684172
417,248.477,-6853236.54155561
418,249.051,-6853264.18021208
419,249.644,-6853294.03238402
420,250.239,-6853320.71177277
421,250.815,-6853341.24245687
422,251.404,-6853370.02073553
423,251.994,-6853392.98816725
424,252.619,-6853408.81114814
425,253.183,-6853437.66517605
426,253.752,-6853463.07251539
427,254.347,-6853478.87485374
428,254.948,-6853510.40133476
429,255.536,-6853537.35051091
430,256.135,-6853565.92894951
431,256.739,-6853588.57944883
432,257.336,-6853611.01425209
433,257.935,-6853636.22866436
434,258.508,-6853654.56401821
435,259.120,-6853688.69831201
436,259.726,-6853706.41457249
437,260.294,-6853733.87312729
438,260.861,-6853756.05000992
439,261.471,-6853774.68408402
440,262.085,-6853791.83608342
441,262.695,-6853807.77137360
442,263.274,-6853834.19479137
443,263.868,-6853866.01130070
444,264.461,-6853875.32400008
445,265.067,-6853907.29193195
446,265.649,-6853936.82273851
447,266.240,-6853967.01700941
448,266.840,-6853982.71263831
449,267.468,-6854011.96172695
450,268.025,-6854029.42782148
451,268.627,-6854047.27532957
452,269.234,-6854072.16570247
453,269.799,-6854092.79391016
454,270.383,-6854114.49068586
455,270.982,-6854139.61034606
456,271.587,-6854152.79526903
457,272.178,-6854167.49206311
458,272.742,-6854192.19934757
459,273.338,-6854217.53602565
460,273.949,-6854243.34611187
461,274.524,-6854266.72396640
462,275.098,-6854288.96468342
463,275.701,-6854312.57991915
464,276.310,-6854333.10395706
465,276.877,-6854356.36596750
466,277.454,-6854378.16953198
467,278.023,-6854403.84998771
468,278.635,-6854422.29063736
469,279.244,-6854435.89035866
470,279.831,-6854453.03052001
471,280.394,-6854484.76650444
472,281.002,-6854497.88472355
473,281.605,-6854525.07435316
474,282.175,-6854541.09452433
475,282.768,-6854571.98553344
476,283.355,-6854587.15170485
477,283.957,-6854605.92717279
478,284.556,-6854623.28342077
479,285.134,-6854647.25651974
480,285.719,-6854679.00352090
481,286.333,-6854698.06414238
482,286.914,-6854719.90817332
483,287.484,-6854743.72753648
484,288.082,-6854759.61490780
485,288.691,-6854777.62046096
486,289.292,-6854800.75243481
487,289.858,-6854826.38142453
488,290.499,-6854853.91685999
489,291.067,-6854870.04376789
490,291.677,-6854891.43896596
491,292.270,-6854912.56571993
492,292.842,-6854932.84436662
493,293.413,-6854953.30416184
494,294.005,-6854970.68855222
495,294.613,-6854989.23046491
496,295.205,-6855007.15083329
497,295.785,-6855029.59202548
498,296.363,-6855058.28121320
499,296.965,-6855068.56093564
500,297.563,-6855098.29458573
501,298.130,-6855115.42245458
502,298.727,-6855129.15325636
503,299.335,-6855154.81653791
504,299.915,-6855162.34107787
505,300.474,-6855183.36182694
506,301.062,-6855204.89450273
507,301.663,-6855227.91369667
508,302.240,-6855243.92568954
509,302.810,-6855262.69142151
510,303.405,-6855277.58073976
511,303.993,-6855300.42835066
512,304.580,-6855322.84121040
513,305.158,-6855341.87790067
514,305.748,-6855358.76767228
515,306.472,-6855377.42062677
516,307.068,-6855397.11641551
517,307.630,-6855419.64781272
518,308.227,-6855439.75616815
519,308.820,-6855462.88714666
520,309.399,-6855481.44937189
521,309.975,-6855507.39371477
522,310.574,-6855515.38592225
523,311.167,-6855537.16055721
524,311.754,-6855565.82366019
525,312.347,-6855583.97996383
526,312.949,-6855600.40663812
527,313.548,-6855613.41837322
528,314.172,-6855632.91095955
529,314.754,-6855648.09033855
530,315.338,-6855671.23564912
531,315.932,-6855686.07783487
532,316.512,-6855709.61168242
533,317.091,-6855726.66638278
534,317.677,-6855743.26946196
535,318.270,-6855757.39399674
536,318.860,-6855779.01855865
537,319.440,-6855795.08673444
538,320.014,-6855812.47038839
539,320.615,-6855831.63628653
540,321.211,-6855850.30558376
541,321.876,-6855859.43852871
542,322.481,-6855883.82860809
543,323.075,-6855901.39721210
544,323.664,-6855918.26852602
545,324.244,-6855942.69084358
546,324.807,-6855955.36075284
547,325.391,-6855973.28050526
548,325.982,-6855994.44401981
549,326.557,-6856014.36231521
550,327.121,-6856034.35146138
551,327.715,-6856052.77959059
552,328.315,-6856066.59152876
553,328.901,-6856083.45867269
554,329.490,-6856105.52431488
555,330.059,-6856121.38869335
556,330.692,-6856139.80602734
557,331.298,-6856156.44695678
558,331.867,-6856170.87542590
559,332.423,-6856184.88161845
560,333.033,-6856206.07795908
561,333.628,-6856220.59416565
562,334.240,-6856244.12155538
563,334.819,-6856267.03393260
564,335.393,-6856283.20006640
565,335.986,-6856298.75715627
566,336.582,-6856317.64495242
567,337.153,-6856339.07554677
568,337.723,-6856352.61423826
569,338.339,-6856364.95256367
570,338.934,-6856382.72436698
571,339.505,-6856398.60190775
572,340.091,-6856419.85415319
573,340.676,-6856431.01312033
574,341.270,-6856457.60143668
575,341.860,-6856476.88033432
576,342.453,-6856492.51826425
577,343.045,-6856508.44586556
578,343.645,-6856522.46446179
579,344.240,-6856538.10136117
580,344.821,-6856553.54085834
581,345.418,-6856568.83072473
582,346.021,-6856588.41447812
583,346.584,-6856612.03187202
584,347.174,-6856622.57809983
585,347.761,-6856641.15652753
586,348.366,-6856657.02421168
587,348.965,-6856675.79986658
588,349.542,-6856690.83675152
589,350.117,-6856711.11479799
590,350.725,-6856727.55007432
591,351.324,-6856742.95913356
592,351.893,-6856755.98086437
593,352.480,-6856779.31686817
594,353.071,-6856799.87298481
595,353.665,-6856816.58993417
596,354.244,-6856824.59954760
597,354.833,-6856838.97871394
598,355.425,-6856858.55586934
599,356.021,-6856871.91754987
600,356.603,-6856885.79268855
601,357.188,-6856903.82684689
602,357.800,-6856917.16311986
603,358.387,-6856934.16192245
604,358.941,-6856951.79695657
605,359.540,-6856964.54587309
606,360.155,-6856984.52240607
