Iter,Time,LogLik
263,143.525,-7081164.80882698
264,144.049,-7081020.09880026
265,144.587,-7080848.22603098
266,145.131,-7080721.80644065
267,145.677,-7080559.84160412
268,146.211,-7080433.02987302
269,146.729,-7080358.22427245
270,147.280,-7080313.15867513
271,147.841,-7080225.68337249
272,148.373,-7080068.12570958
273,148.905,-7079994.92719058
274,149.436,-7079913.80998663
275,149.981,-7079797.71051483
276,150.492,-7079736.06416601
277,151.020,-7079614.03933795
278,151.571,-7079532.96586402
279,152.141,-7079360.84327246
280,152.685,-7079235.08953671
281,153.206,-7079123.17249844
282,153.756,-7079115.01592913
283,154.406,-7079036.93240731
284,154.945,-7078907.91155804
285,155.468,-7078855.04039817
286,156.012,-7078765.93411858
287,156.564,-7078617.92812987
288,157.122,-7078501.70044454
289,157.662,-7078385.29915971
290,158.219,-7078325.32847514
291,158.767,-7078119.83102650
292,159.304,-7078033.69192697
293,159.857,-7077925.88451168
294,160.398,-7077866.34264691
295,160.957,-7077744.69713591
296,161.506,-7077677.95367310
297,162.049,-7077566.27167695
298,162.591,-7077519.12465807
299,163.171,-7077462.25080729
300,163.746,-7077404.69136569
301,164.272,-7077286.48045266
302,164.826,-7077191.95932390
303,165.377,-7076998.16705358
304,165.905,-7076895.50716446
305,166.432,-7076789.01819783
306,166.965,-7076701.82027453
307,167.530,-7076611.02096666
308,168.065,-7076575.60398266
309,168.591,-7076518.90422061
310,169.129,-7076437.91543739
311,169.682,-7076367.19395459
312,170.231,-7076352.38120463
313,170.752,-7076345.22047607
314,171.311,-7076222.43806180
315,171.870,-7076215.71732912
316,172.401,-7076068.53614754
317,172.928,-7075931.28224262
318,173.469,-7075830.34795789
319,174.013,-7075679.65124349
320,174.538,-7075621.34856710
321,175.063,-7075529.86118283
322,175.620,-7075513.80365772
323,176.181,-7075420.21834269
324,176.713,-7075377.69786960
325,177.253,-7075340.11742087
326,177.808,-7075220.25981757
327,178.385,-7075229.24636517
328,178.926,-7075067.40578377
329,179.453,-7074922.73811563
330,180.008,-7074815.50381367
331,180.562,-7074691.11317477
332,181.105,-7074603.11146115
333,181.625,-7074509.45151281
334,182.174,-7074501.07396437
335,182.747,-7074425.86159226
336,183.275,-7074380.80597358
337,183.827,-7074357.10486348
338,184.388,-7074307.42767280
339,184.938,-7074164.08055974
340,185.461,-7074204.57039838
341,185.989,-7074126.33908845
342,186.539,-7074010.19695198
343,187.092,-7074072.67263552
344,187.629,-7073881.35045103
345,188.145,-7073784.18707363
346,188.692,-7073653.88910591
347,189.251,-7073555.58564854
348,189.788,-7073476.80735820
349,190.302,-7073456.20543243
350,190.842,-7073408.95270012
351,191.388,-7073273.23058089
352,191.928,-7073271.24715284
353,192.455,-7073163.74198469
354,192.971,-7073022.75764659
355,193.522,-7073108.40923764
356,194.064,-7072954.47503422
357,194.589,-7072876.20582897
358,195.125,-7072770.05799643
359,195.672,-7072722.14967011
360,196.232,-7072603.48656936
361,196.777,-7072507.51381456
362,197.296,-7072547.28468080
363,197.843,-7072525.22307333
364,198.401,-7072417.18651655
365,198.955,-7072341.07990834
366,199.488,-7072263.89371829
367,200.008,-7072228.94048487
368,200.542,-7072154.24916753
369,201.099,-7071988.27002075
370,201.627,-7071910.07389993
371,202.165,-7071843.77919102
372,202.728,-7071799.44648988
373,203.270,-7071697.98735891
374,203.806,-7071719.07267380
375,204.340,-7071713.42714286
376,204.890,-7071619.36850228
377,205.450,-7071572.69622358
378,206.006,-7071495.21430335
379,206.540,-7071430.04387405
380,207.056,-7071320.41205931
381,207.621,-7071173.94017175
382,208.175,-7071087.78252938
383,208.698,-7071017.01699424
384,209.298,-7070982.40268597
385,209.851,-7070965.57306096
386,210.409,-7070923.39288971
387,210.959,-7070855.10650536
388,211.461,-7070808.73463926
389,212.012,-7070730.10576785
390,212.548,-7070656.34212689
391,213.104,-7070614.76463652
392,213.641,-7070498.83375300
393,214.157,-7070412.09922271
394,214.707,-7070339.27664676
395,215.298,-7070248.36479048
396,215.812,-7070165.36725109
397,216.329,-7070197.65092653
398,216.889,-7070201.24299630
399,217.444,-7070169.51477451
400,217.977,-7070102.89770550
401,218.501,-7070002.85796523
402,219.064,-7069892.08090623
403,219.621,-7069876.78648953
404,220.166,-7069777.71010704
405,220.720,-7069688.53287342
406,221.290,-7069625.12601266
407,221.857,-7069487.35877364
408,222.388,-7069384.32718430
409,222.905,-7069324.13252453
410,223.456,-7069327.17700949
411,224.018,-7069278.47980789
412,224.556,-7069255.88638487
413,225.067,-7069174.63027442
414,225.620,-7069099.89432218
415,226.175,-7068959.04346827
416,226.711,-7068960.38673728
417,227.245,-7068940.57592494
418,227.790,-7068852.62784769
419,228.339,-7068794.94048376
420,228.878,-7068679.75211131
421,229.393,-7068619.11859339
422,229.938,-7068602.05968498
423,230.495,-7068584.22312895
424,231.037,-7068554.34920016
425,231.553,-7068500.64923771
426,232.123,-7068425.40718800
427,232.685,-7068320.54668210
428,233.208,-7068307.10470277
429,233.726,-7068273.11713390
430,234.277,-7068204.45442649
431,234.836,-7068142.23430654
432,235.382,-7068050.55322042
433,235.895,-7067998.46579412
434,236.438,-7067985.26507231
435,237.005,-7067954.62943134
436,237.557,-7067951.71957501
437,238.069,-7067850.09758738
438,238.607,-7067833.05799460
439,239.161,-7067741.94251630
440,239.699,-7067652.34082312
441,240.211,-7067652.49109598
442,240.751,-7067592.34338595
443,241.311,-7067589.37005395
444,241.841,-7067529.34772671
445,242.350,-7067440.53315235
446,242.884,-7067392.83519082
447,243.441,-7067375.05762251
448,243.960,-7067335.07154819
449,244.481,-7067247.33645147
450,245.029,-7067185.84494457
451,245.576,-7067106.87876532
452,246.143,-7067017.26433056
453,246.682,-7066999.46678404
454,247.236,-7066927.08112525
455,247.784,-7066951.20929366
456,248.334,-7066905.26860040
457,248.859,-7066840.12110413
458,249.398,-7066822.63829698
459,249.958,-7066775.64189244
460,250.510,-7066780.80216509
461,251.045,-7066680.12776568
462,251.582,-7066631.84935411
463,252.132,-7066596.86984785
464,252.678,-7066509.98189438
465,253.200,-7066535.60287621
466,253.746,-7066487.50703406
467,254.306,-7066436.61880482
468,254.887,-7066345.12124880
469,255.410,-7066287.38152478
470,255.961,-7066267.47204773
471,256.538,-7066196.82057315
472,257.072,-7066196.08238371
473,257.596,-7066104.00607204
474,258.170,-7066040.71457570
475,258.706,-7066023.76421532
476,259.243,-7065955.09962133
477,259.788,-7065940.30549261
478,260.313,-7065891.16021114
479,260.829,-7065841.66391168
480,261.389,-7065761.07147769
481,261.943,-7065742.66063729
482,262.474,-7065705.12446960
483,263.021,-7065687.22779729
484,263.579,-7065638.78311176
485,264.126,-7065585.67449517
486,264.684,-7065591.62645349
487,265.209,-7065580.77866000
488,265.755,-7065547.13993168
489,266.294,-7065424.10698152
490,266.820,-7065351.21530920
491,267.375,-7065298.81868348
492,267.921,-7065224.88702097
493,268.483,-7065208.15199619
494,269.026,-7065157.52666024
495,269.547,-7065108.63223260
496,270.086,-7065081.17053494
497,270.640,-7065047.14454722
498,271.158,-7065026.27964025
499,271.676,-7065025.56516146
500,272.231,-7065026.92873971
501,272.793,-7064895.52776922
502,273.329,-7064854.87851933
503,273.895,-7064807.55667106
504,274.433,-7064732.07299106
505,275.019,-7064683.04859961
506,275.538,-7064585.84510829
507,276.066,-7064532.13306742
508,276.619,-7064530.64567754
509,277.181,-7064537.69735288
510,277.709,-7064502.46856334
511,278.232,-7064405.65181945
512,278.785,-7064400.92601256
513,279.339,-7064328.54062823
514,279.870,-7064272.93715104
515,280.398,-7064254.44557945
516,280.931,-7064226.77546990
517,281.492,-7064148.00096702
518,282.030,-7064019.72618225
519,282.557,-7063990.67491622
520,283.117,-7063988.11979395
521,283.666,-7064011.76895548
522,284.214,-7063985.87074679
523,284.743,-7063957.41154016
524,285.265,-7063935.83739718
525,285.832,-7063869.07761757
526,286.385,-7063826.09632099
527,286.906,-7063841.94481299
528,287.434,-7063785.60665870
529,287.983,-7063797.60046135
530,288.538,-7063739.84694667
531,289.066,-7063708.15628266
532,289.605,-7063664.69717785
533,290.144,-7063557.11305791
534,290.718,-7063498.60763783
535,291.269,-7063485.73508503
536,291.794,-7063473.15663545
537,292.349,-7063435.57885656
538,292.914,-7063383.50324469
539,293.458,-7063407.20419422
540,293.996,-7063354.79594665
541,294.540,-7063337.60527196
542,295.085,-7063340.40931623
543,295.634,-7063296.01519729
544,296.179,-7063264.17326670
545,296.703,-7063189.82966477
546,297.235,-7063127.80854597
547,297.802,-7063097.59721756
548,298.362,-7063085.55092376
549,298.892,-7063041.08630000
550,299.418,-7062944.89463201
551,299.955,-7062957.61008232
552,300.502,-7062860.50601185
553,301.061,-7062821.60656970
554,301.585,-7062792.41070263
555,302.135,-7062772.30557247
556,302.716,-7062820.30166110
557,303.251,-7062827.37834549
558,303.794,-7062768.51335138
559,304.323,-7062775.79482284
560,304.873,-7062718.94517531
561,305.434,-7062686.11355256
562,305.949,-7062601.59490701
563,306.484,-7062562.50986025
564,307.077,-7062522.43768351
565,307.633,-7062475.88089448
566,308.148,-7062458.32165391
567,308.670,-7062400.20363244
568,309.216,-7062444.98913976
569,309.768,-7062413.69215639
570,310.326,-7062328.48446220
571,310.846,-7062353.15697015
572,311.364,-7062257.57186621
573,311.928,-7062244.12477794
574,312.518,-7062161.62164946
575,313.042,-7062102.01228874
576,313.587,-7062060.59544143
577,314.137,-7062071.88715745
578,314.681,-7062052.73589210
579,315.242,-7062002.41233032
580,315.780,-7061927.09949183
581,316.331,-7061889.09912608
582,316.870,-7061816.92765018
583,317.424,-7061765.91147002
584,317.953,-7061728.21157933
585,318.501,-7061739.11956122
586,319.052,-7061734.54786321
587,319.602,-7061649.62196607
588,320.162,-7061635.52628879
589,320.869,-7061684.33170729
590,321.414,-7061702.36043557
591,321.970,-7061656.13750369
592,322.527,-7061616.23395502
593,323.090,-7061516.85372838
594,323.617,-7061481.71367598
595,324.179,-7061409.15050177
596,324.730,-7061381.63694596
597,325.260,-7061393.78160401
598,325.816,-7061382.82221394
599,326.370,-7061294.30110698
600,326.925,-7061272.13453765
601,327.455,-7061235.99398370
602,327.982,-7061229.75927197
603,328.537,-7061224.73028920
604,329.081,-7061199.41279712
605,329.628,-7061146.01710842
606,330.159,-7061186.49549232
607,330.712,-7061151.14666981
608,331.289,-7061128.28434111
609,331.862,-7061064.52084901
610,332.376,-7060961.82460431
611,332.946,-7061014.53609819
612,333.496,-7060959.24712687
613,334.048,-7060866.92350298
614,334.602,-7060849.87183716
615,335.118,-7060843.15415201
616,335.629,-7060830.09791705
617,336.186,-7060755.35149303
618,336.739,-7060770.99395684
619,337.278,-7060720.22296476
620,337.825,-7060696.53358088
621,338.344,-7060670.01033178
622,338.897,-7060561.97288542
623,339.460,-7060620.42201625
624,340.000,-7060619.85580250
625,340.519,-7060578.87091184
626,341.086,-7060592.55320246
627,341.638,-7060525.36438300
628,342.176,-7060479.48753482
629,342.717,-7060442.42312401
630,343.258,-7060474.91535854
631,343.809,-7060428.56580965
632,344.364,-7060411.46838990
633,344.893,-7060362.12975902
634,345.433,-7060280.01063659
635,345.990,-7060269.51272348
636,346.543,-7060274.34180088
637,347.069,-7060260.98677720
638,347.627,-7060288.46431370
639,348.181,-7060195.14847751
640,348.732,-7060144.29063715
641,349.248,-7060124.53406178
642,349.766,-7060146.22515926
643,350.306,-7060116.48441250
644,350.852,-7060106.59532050
645,351.403,-7060061.45555011
646,351.922,-7059976.26780424
647,352.451,-7059967.14127969
648,352.995,-7059962.63502311
649,353.552,-7059944.63200667
650,354.089,-7059985.10563292
651,354.612,-7059898.95303544
652,355.170,-7059879.21827827
653,355.739,-7059825.90203549
654,356.300,-7059788.24546681
655,356.840,-7059808.77172873
656,357.360,-7059719.44390397
657,357.913,-7059696.83301106
658,358.471,-7059660.76819197
659,359.034,-7059621.85977868
660,359.572,-7059697.74858587
661,360.104,-7059678.03907535
