Iter,Time,LogLik
428,1146.235,-33196303.84141078
429,1148.898,-33197130.31374126
430,1151.548,-33197156.72230107
431,1154.465,-33196758.60082105
432,1157.159,-33196902.89885255
433,1159.834,-33196668.81830761
434,1162.505,-33195865.56821746
435,1165.143,-33195850.57186172
436,1167.859,-33194950.43568305
437,1170.523,-33193916.40152646
438,1173.175,-33192936.45506385
439,1175.834,-33192461.54050732
440,1178.496,-33191843.86714245
441,1181.190,-33190406.46226270
442,1183.814,-33189639.97965973
443,1186.522,-33188781.55229518
444,1189.180,-33188616.07390370
445,1191.852,-33188230.31016579
446,1194.862,-33188484.16710725
447,1197.508,-33188054.16453777
448,1201.531,-33187403.08917699
449,1204.155,-33186327.30559880
450,1206.807,-33186630.16155642
451,1209.457,-33186561.93723615
452,1212.102,-33185631.88526163
453,1214.722,-33185517.04599920
454,1217.730,-33184394.62073202
455,1220.414,-33184558.02628660
456,1223.047,-33183932.59470975
457,1225.739,-33183194.11252465
458,1228.408,-33182527.99312782
459,1231.037,-33181897.03403261
460,1233.683,-33181476.96841483
461,1236.328,-33180721.11880636
462,1239.018,-33180689.94811549
463,1241.649,-33181460.55172467
464,1244.305,-33180277.12594318
465,1246.977,-33179416.48169906
466,1249.613,-33178062.78972905
467,1252.241,-33177187.68319137
468,1254.911,-33177071.22208561
469,1257.591,-33177018.20715024
470,1260.220,-33176723.72588433
471,1262.853,-33176161.49545778
472,1265.534,-33175575.78366037
473,1268.158,-33175324.90788341
474,1270.770,-33174800.15933569
475,1273.442,-33174186.61028208
476,1276.137,-33174124.01742723
477,1278.767,-33173289.89372402
478,1281.400,-33172746.27039562
479,1284.039,-33171888.85919562
480,1286.710,-33171694.54573616
481,1289.364,-33171721.51119674
482,1291.993,-33171019.98519115
483,1294.662,-33170970.31717053
484,1297.307,-33170492.12183856
485,1299.953,-33169730.31880513
486,1302.608,-33169277.42829052
487,1305.308,-33168659.83590615
488,1307.925,-33167972.08980867
489,1310.566,-33167013.36209352
490,1313.206,-33166540.09496154
491,1315.849,-33166611.41684334
492,1318.492,-33166167.90696808
493,1321.136,-33166196.30202276
494,1323.796,-33165756.30680329
495,1326.444,-33165959.74159439
496,1329.076,-33165534.13330102
497,1331.731,-33165365.86973682
498,1334.378,-33165193.56500260
499,1337.002,-33165682.01461821
500,1339.685,-33165425.08720553
501,1342.285,-33165505.76464145
502,1344.917,-33165456.05319650
503,1347.636,-33165231.63475967
504,1350.331,-33166660.82198646
505,1352.943,-33166713.41047676
506,1355.591,-33166649.19628011
507,1358.257,-33166942.67317001
508,1360.911,-33167552.67499116
509,1363.612,-33168021.21426819
510,1366.226,-33168586.85910900
511,1368.880,-33168210.98313168
512,1371.546,-33167928.41861317
513,1374.205,-33167894.88565846
514,1376.821,-33167618.97877241
515,1379.476,-33167138.12832595
516,1382.135,-33167377.35227390
517,1384.809,-33167166.41605576
518,1387.411,-33166863.04221426
519,1390.058,-33167038.29672509
520,1393.277,-33167394.63608380
521,1395.959,-33167798.90718461
522,1398.601,-33167275.05246121
523,1401.258,-33167664.26674316
524,1403.921,-33167819.61517155
525,1406.571,-33168726.29513833
526,1409.208,-33168798.24787490
527,1411.852,-33167804.23675447
528,1414.483,-33166610.15667329
529,1417.523,-33166100.98376949
530,1420.144,-33165912.01985440
531,1422.801,-33165710.22119243
532,1425.452,-33165431.36912344
533,1428.124,-33164406.27341626
534,1430.836,-33164548.78989393
535,1433.488,-33163823.30522388
536,1436.127,-33163545.22805936
537,1438.830,-33163591.62592262
538,1441.489,-33163075.01692655
539,1444.132,-33162601.17355994
540,1446.789,-33162318.32772146
541,1449.464,-33161803.80777785
542,1452.148,-33162088.76145286
543,1454.811,-33162029.99153174
544,1457.454,-33161090.71623665
545,1460.141,-33161796.57255686
546,1462.834,-33161108.27537546
547,1465.465,-33161082.94145655
548,1468.106,-33160651.09208085
549,1470.783,-33159755.96000579
550,1473.422,-33159962.73056738
551,1476.062,-33159127.09043086
552,1478.719,-33158199.61981089
553,1481.405,-33158337.86682436
554,1484.018,-33157679.37094028
555,1486.671,-33157134.81285524
556,1489.394,-33156321.45124919
557,1492.077,-33156344.17085317
558,1494.717,-33155465.14749470
559,1497.361,-33154422.58397069
560,1500.021,-33153320.75075231
561,1502.688,-33153645.50638638
562,1505.303,-33152846.90114287
563,1507.940,-33152117.88498322
564,1510.565,-33151200.84192086
565,1515.020,-33150812.02329671
566,1517.652,-33149787.58211972
567,1520.295,-33149152.02294016
568,1522.950,-33149005.31671328
569,1525.603,-33148154.17678954
570,1528.265,-33147744.49247692
571,1530.972,-33147431.88042957
572,1533.616,-33146659.51666171
573,1536.266,-33146253.60361584
574,1538.915,-33144870.27957927
575,1541.570,-33144645.19589930
576,1544.244,-33143970.64175227
577,1546.885,-33143590.34829619
578,1549.619,-33143503.73896340
579,1552.248,-33142501.92276744
580,1554.886,-33142314.10535762
581,1557.559,-33142125.48956678
582,1560.223,-33141635.97528857
583,1562.842,-33141520.57188445
584,1565.507,-33140815.47722839
585,1568.230,-33141155.52887484
586,1570.850,-33140392.91065301
587,1573.484,-33140068.33750215
588,1576.181,-33140079.24255065
589,1578.837,-33139126.47761352
590,1581.468,-33138923.96346697
591,1584.109,-33139143.60734640
592,1586.803,-33138360.86621808
593,1589.488,-33139413.15264014
594,1592.119,-33139566.15753849
595,1594.747,-33139379.45111594
596,1597.463,-33139417.57147603
597,1600.140,-33139665.66171096
598,1602.805,-33140298.02980324
599,1605.449,-33140943.60492147
600,1608.108,-33140316.75451778
601,1610.767,-33140624.45378476
602,1613.418,-33140877.71330655
603,1616.130,-33140740.64555855
604,1618.747,-33139791.95668433
605,1621.399,-33140078.17184144
606,1624.060,-33140842.87389786
607,1627.120,-33140305.91422296
608,1629.783,-33141535.44135771
609,1632.437,-33141592.53904965
610,1635.109,-33141319.67888435
611,1637.758,-33141789.68556296
612,1640.411,-33141462.22342330
613,1643.050,-33140816.26785424
614,1645.690,-33141017.32449816
615,1648.320,-33141631.29561941
616,1650.960,-33141471.32227606
617,1653.682,-33142394.61096058
618,1658.013,-33142253.08918267
619,1660.678,-33142390.02364717
620,1663.335,-33141786.17174555
621,1666.038,-33141396.59190914
622,1670.149,-33141168.23591781
623,1672.836,-33141230.94761318
624,1675.489,-33140441.91039722
625,1678.162,-33140588.21015351
626,1680.817,-33140641.30008285
627,1683.473,-33140232.87472073
628,1686.184,-33139825.32373454
629,1688.809,-33139032.24979699
630,1691.458,-33138770.34607018
631,1694.160,-33139252.09387673
632,1696.835,-33139395.04139888
633,1699.499,-33139877.98587684
634,1702.141,-33139640.61506455
635,1704.879,-33139129.01550767
636,1707.529,-33138747.73635679
637,1710.208,-33138897.49443287
638,1712.841,-33138112.07400275
639,1715.522,-33137577.30916550
640,1718.183,-33136885.56782877
641,1721.640,-33136921.79624970
642,1724.298,-33137116.18126652
643,1726.962,-33136798.54590547
644,1729.607,-33136694.16471398
645,1732.281,-33136480.45999809
646,1735.011,-33136480.39317701
647,1737.644,-33135622.99830764
648,1740.285,-33135266.46020920
649,1742.923,-33134726.25099938
650,1745.591,-33134333.44788234
651,1748.229,-33134032.03300680
652,1751.369,-33133703.09480811
653,1754.076,-33133513.27230192
654,1756.748,-33133153.95001584
655,1759.390,-33133187.51815393
656,1762.109,-33132130.45876939
657,1764.801,-33131306.96838466
658,1767.442,-33131376.77283634
659,1770.088,-33131003.65332976
660,1772.731,-33130188.75216481
661,1775.388,-33130260.15011666
662,1778.024,-33129654.67665337
663,1780.674,-33128977.34988777
664,1783.382,-33128856.85979551
665,1786.037,-33128756.90595362
666,1788.687,-33128238.53324455
667,1791.347,-33127689.27585021
668,1794.705,-33127327.02410653
669,1797.349,-33127076.34513879
670,1799.999,-33127214.76118494
671,1802.645,-33127023.65851297
672,1805.307,-33126869.05797714
673,1807.969,-33126294.78229439
674,1810.622,-33126584.21467374
675,1813.267,-33126126.55741949
676,1815.922,-33125917.83490004
677,1818.593,-33125751.74463134
678,1821.253,-33125077.78469598
679,1823.895,-33124850.60464182
680,1826.551,-33124255.16683000
681,1829.805,-33123530.43592448
682,1832.431,-33122502.99265827
683,1835.745,-33121554.22417504
684,1838.409,-33120994.25039828
685,1841.084,-33120992.94065362
686,1843.718,-33120518.10467077
687,1846.347,-33120612.31700821
688,1849.020,-33120486.01793525
689,1851.703,-33120302.51934522
690,1854.321,-33120311.68957730
691,1856.972,-33120480.16573413
692,1859.609,-33120190.62623662
693,1862.273,-33119424.41114128
694,1864.909,-33119573.54310488
695,1867.616,-33120123.28275510
696,1870.260,-33119554.99134249
697,1872.947,-33120898.89745641
698,1875.605,-33120721.53041536
699,1878.266,-33120301.42924462
700,1880.927,-33120594.33097765
701,1883.611,-33120835.38555685
702,1886.259,-33120080.88157002
703,1888.929,-33119737.76138200
704,1891.562,-33119384.24001324
705,1894.233,-33119156.95728868
706,1896.885,-33119081.02242660
707,1899.522,-33119448.19874801
708,1902.161,-33119447.54439801
709,1904.828,-33119425.12283035
710,1907.589,-33119198.94272781
711,1910.231,-33119025.03960996
712,1912.899,-33119060.46434073
713,1915.548,-33119424.99692987
714,1918.219,-33119431.43767473
715,1920.845,-33119650.94566127
716,1923.528,-33119591.24491311
717,1926.172,-33118883.98192753
718,1928.847,-33118649.12556008
719,1931.466,-33118370.88495765
720,1934.088,-33118395.68784073
721,1936.731,-33118397.58108715
722,1939.378,-33118502.27587457
723,1942.011,-33118023.55926681
724,1944.673,-33118245.55173989
725,1947.353,-33118026.52321986
726,1949.980,-33118084.73765812
727,1952.651,-33117783.00474908
728,1955.314,-33117690.79033630
729,1957.982,-33117235.05786667
730,1960.632,-33116995.73208332
731,1963.255,-33116716.86325817
732,1965.893,-33116871.07275499
733,1968.575,-33116862.10708229
734,1971.220,-33116422.17488758
735,1973.872,-33116459.93871662
736,1976.556,-33116259.58661865
737,1979.206,-33115988.78664700
738,1981.840,-33116141.61360508
739,1984.489,-33115755.39167544
740,1987.180,-33115424.49993352
741,1990.141,-33115140.38563781
742,1992.791,-33115653.57022133
743,1995.468,-33115693.67947932
744,1998.126,-33115927.15710432
745,2000.755,-33115787.47636483
746,2003.384,-33115512.22660378
747,2006.071,-33115472.89388191
748,2008.716,-33115235.90506330
749,2011.372,-33115186.33991915
750,2014.023,-33115280.91000360
751,2016.756,-33114804.42211006
752,2019.414,-33114411.60694920
753,2022.080,-33114384.26258980
754,2024.721,-33114045.85945849
755,2027.411,-33113430.47658812
756,2030.033,-33113083.05125567
757,2032.691,-33113242.31050224
758,2035.394,-33113796.21239108
759,2038.054,-33113423.15920652
760,2040.708,-33113160.86057540
761,2043.344,-33112314.09841314
762,2046.073,-33111790.30666787
763,2048.731,-33111807.64076344
764,2051.402,-33111680.93774634
765,2054.059,-33111501.72110289
766,2056.797,-33111782.00081560
767,2059.471,-33111702.84711824
768,2062.127,-33111012.91839021
769,2064.795,-33111226.73058589
770,2067.462,-33110498.48041883
771,2070.099,-33110749.37949906
772,2072.726,-33110658.22981398
773,2075.417,-33110093.03906574
774,2078.072,-33109812.34426251
775,2080.720,-33110669.82202198
776,2083.365,-33110429.20203982
777,2086.075,-33110380.22215251
778,2088.690,-33109929.60948888
779,2091.366,-33109314.88228408
780,2094.062,-33108630.06175888
781,2096.705,-33108312.51489608
782,2099.353,-33108259.75999909
783,2101.963,-33107596.25251588
784,2104.682,-33107242.13168173
785,2107.335,-33106953.43739422
786,2110.006,-33106005.70282041
787,2112.652,-33105576.99257697
788,2115.353,-33105027.00321975
789,2118.014,-33104900.95502681
790,2120.656,-33104684.36514780
791,2123.311,-33104032.59048419
792,2126.001,-33103538.30652841
793,2128.652,-33103011.97377463
794,2131.325,-33102793.67090563
795,2133.962,-33102816.95424157
796,2136.614,-33102862.23910383
797,2139.235,-33102619.99786892
798,2141.872,-33102346.11102238
799,2144.581,-33102292.57762209
800,2147.230,-33102289.88617161
801,2149.884,-33102550.32295673
802,2152.518,-33102209.87550203
803,2155.222,-33102443.75729797
804,2157.898,-33102329.53891184
805,2160.578,-33102086.35270507
806,2163.235,-33101919.60457879
807,2165.902,-33102066.77741719
808,2168.566,-33102250.27259167
809,2171.225,-33102312.53750079
810,2173.934,-33102870.57045462
811,2176.572,-33102899.06239066
812,2179.240,-33103393.08708647
813,2181.892,-33103855.49615077
814,2184.582,-33103825.78615775
815,2187.261,-33103688.54581283
816,2189.930,-33103534.21468589
817,2193.850,-33103577.76754024
818,2196.497,-33104028.97925719
819,2199.153,-33104302.55563980
820,2201.775,-33103643.67160603
821,2204.536,-33102879.06791773
822,2207.175,-33102699.47664405
823,2210.225,-33103198.54535521
824,2212.836,-33103092.80861617
825,2215.482,-33102694.72715889
826,2218.113,-33102845.24182524
827,2220.786,-33102704.80015550
828,2223.423,-33102560.57837477
829,2226.082,-33102298.68205752
830,2228.738,-33102356.64822266
831,2231.410,-33102364.67274092
832,2234.070,-33102033.49883121
833,2236.740,-33102192.55969893
834,2239.809,-33102140.95465237
835,2242.466,-33101805.70704447
836,2245.106,-33101875.55117941
837,2247.795,-33101407.70600569
838,2250.450,-33101160.98712985
839,2253.115,-33100171.57989606
840,2255.750,-33099839.38144274
841,2258.444,-33099443.84346650
842,2261.075,-33099367.90042466
843,2263.723,-33099134.31331763
844,2266.345,-33098958.45705663
845,2269.020,-33098276.64433846
846,2271.658,-33097670.25321250
847,2274.374,-33097339.21171831
848,2277.034,-33097087.28512469
849,2279.694,-33096383.30272219
850,2282.334,-33095769.90570628
851,2285.018,-33095617.41926951
852,2287.733,-33095356.15169173
853,2290.408,-33094834.80120086
854,2293.059,-33094412.58631422
855,2295.777,-33093980.41940966
856,2298.457,-33094373.85262420
857,2301.098,-33094879.19525110
858,2303.792,-33094748.95860089
859,2306.493,-33094701.36250508
860,2309.198,-33094553.57219705
861,2311.850,-33094239.62046873
862,2314.489,-33094535.77616353
863,2317.206,-33094252.47418804
864,2319.865,-33094246.91242576
865,2322.913,-33094141.54064808
866,2325.584,-33094121.15273278
867,2328.615,-33093871.37053965
868,2331.263,-33093714.70322657
869,2333.916,-33093477.35622147
870,2336.565,-33093548.35277690
871,2339.251,-33093217.50648525
872,2341.919,-33093319.37621730
873,2344.607,-33093066.14628325
874,2347.278,-33092728.57878284
875,2349.954,-33092459.43485748
876,2352.631,-33092176.93669603
877,2355.312,-33091968.37979360
878,2357.943,-33091839.85486668
879,2360.631,-33091702.79153465
880,2363.319,-33091364.23714426
881,2365.971,-33091226.02810764
882,2368.601,-33090877.75321492
883,2371.239,-33090134.29341811
884,2375.875,-33090325.29023499
885,2378.530,-33090041.72571673
886,2381.175,-33089750.32175005
887,2383.891,-33090276.38476702
888,2386.536,-33090256.19191277
889,2389.217,-33090321.21365911
890,2391.890,-33090160.17616516
891,2395.004,-33089900.55266469
892,2397.634,-33089866.37462481
893,2400.283,-33089545.72459052
894,2402.911,-33089204.48561930
895,2405.595,-33089303.51239877
896,2408.265,-33089353.71245413
