Iter,Time,LogLik
1,0.687,-7009802.50941854
2,1.347,-6942691.89294931
3,2.008,-6915732.41550064
4,2.626,-6901429.52328279
5,3.245,-6895325.15983576
6,3.885,-6891295.19457576
7,4.519,-6887894.27329750
8,5.139,-6886047.11186518
9,5.742,-6883966.29598832
10,6.347,-6882665.02477432
11,6.976,-6882441.09930663
12,7.585,-6881611.24780676
13,8.174,-6883993.60992036
14,8.776,-6885268.22771998
15,9.380,-6885744.14992509
16,9.994,-6886325.58100454
17,10.604,-6887107.21823520
18,11.216,-6887796.70614961
19,11.848,-6888275.23915267
20,12.467,-6888613.62006292
21,13.071,-6888877.37751963
22,13.666,-6889252.76965407
23,14.256,-6890097.25269981
24,14.881,-6890574.45271637
25,15.488,-6891077.00658471
26,16.063,-6891603.35135941
27,16.643,-6892314.48763011
28,17.254,-6892943.72754665
29,17.871,-6893618.48127589
30,18.486,-6894179.01979566
31,19.072,-6894695.51142702
32,19.649,-6895206.42931116
33,20.242,-6895789.46454749
34,20.868,-6896300.41245442
35,21.445,-6896841.85431919
36,22.025,-6897379.67482818
37,22.606,-6897788.32377204
38,23.207,-6898271.57775426
39,23.807,-6898830.40385630
40,24.388,-6899322.24068798
41,24.958,-6899860.34545611
42,25.565,-6900280.03022798
43,26.184,-6900734.83488832
44,26.798,-6901123.86082646
45,27.375,-6901631.01860286
46,27.949,-6902005.11221483
47,28.542,-6902437.92739261
48,29.145,-6902805.13528049
49,29.745,-6903314.29166078
50,30.316,-6903644.12909582
51,30.913,-6904000.31742222
52,31.536,-6904316.80976868
53,32.147,-6904700.54571271
54,32.720,-6905021.30510116
55,33.301,-6905347.88212715
56,33.912,-6905681.88040811
57,34.518,-6906045.29874799
58,35.098,-6906396.84695248
59,35.669,-6906743.74552092
60,36.271,-6907076.94606630
61,36.877,-6907441.00313616
62,37.572,-6907706.46488846
63,38.153,-6908012.99390309
64,38.717,-6908265.24615591
65,39.311,-6908615.17393308
66,39.901,-6908910.06253115
67,40.494,-6909188.90805480
68,41.060,-6909479.53260494
69,41.702,-6909805.17402688
70,42.275,-6910116.35234149
71,42.844,-6910429.68399933
72,43.465,-6910692.90372118
73,44.070,-6910963.09364439
74,44.656,-6911223.04712942
75,45.236,-6911444.30006464
76,45.846,-6911715.28228648
77,46.437,-6911928.07069967
78,47.032,-6912199.45064272
79,47.584,-6912459.18125868
80,48.157,-6912706.81909756
81,48.766,-6912938.89273259
82,49.360,-6913177.52926321
83,49.923,-6913403.88703574
84,50.629,-6913628.76551560
85,51.219,-6913879.24270142
86,51.813,-6914123.64840160
87,52.400,-6914316.16489018
88,52.972,-6914543.51970593
89,53.551,-6914740.67624552
90,54.153,-6914988.56204050
91,54.726,-6915211.39018064
92,55.301,-6915426.05661267
93,55.886,-6915619.96103852
94,56.474,-6915820.10964469
95,57.056,-6916041.64652942
96,57.627,-6916207.96138453
97,58.196,-6916399.85084912
98,58.813,-6916572.67779282
99,59.409,-6916789.16539064
100,59.978,-6916981.93491582
101,60.541,-6917156.67528630
102,61.128,-6917361.48185739
103,61.741,-6917537.79980268
104,62.340,-6917742.23657426
105,62.914,-6917904.34123302
106,63.520,-6918126.06452520
107,64.127,-6918284.29704313
108,64.707,-6918469.22498967
109,65.277,-6918637.43894420
110,65.862,-6918804.57392362
111,66.483,-6918995.68645294
112,67.094,-6919154.71019533
113,67.651,-6919311.03303725
114,68.259,-6919499.70537518
115,68.854,-6919640.70609122
116,69.430,-6919828.27307708
117,69.993,-6919927.66001383
118,70.587,-6920119.39014008
119,71.180,-6920274.15351201
120,71.757,-6920424.36566125
121,72.319,-6920565.74169135
122,72.898,-6920711.36321694
123,73.486,-6920883.49409619
124,74.055,-6921060.34697985
125,74.611,-6921218.82562359
126,75.197,-6921366.04869755
127,75.783,-6921513.41272182
128,76.347,-6921652.76790013
129,76.912,-6921784.87804180
130,77.501,-6921941.67744215
131,78.098,-6922089.91633142
132,78.665,-6922230.56219555
133,79.223,-6922364.88171193
134,79.807,-6922484.84700610
135,80.393,-6922635.23746191
136,80.960,-6922813.96958218
137,81.529,-6922966.55139781
138,82.108,-6923097.68315331
139,82.704,-6923235.83095901
140,83.300,-6923351.96421538
141,83.870,-6923466.28091964
142,84.450,-6923604.24476954
143,85.057,-6923726.85141671
144,85.653,-6923852.86463327
145,86.210,-6923981.92531412
146,86.802,-6924118.18912407
147,87.390,-6924253.43357229
148,87.961,-6924386.63010332
149,88.527,-6924510.52870957
150,89.121,-6924642.28035333
151,89.698,-6924772.19776853
152,90.263,-6924903.30721141
153,90.828,-6925035.71736572
154,91.422,-6925163.37745560
155,92.005,-6925262.08164994
156,92.635,-6925360.95169232
157,93.200,-6925479.81527362
158,93.787,-6925600.49187213
159,94.391,-6925725.04514243
160,94.977,-6925850.73011950
161,95.538,-6925946.39420044
162,96.131,-6926069.14620541
163,96.729,-6926189.88647924
164,97.304,-6926297.15083735
165,97.878,-6926422.49625433
166,98.498,-6926533.33204484
167,99.095,-6926625.66939917
168,99.664,-6926716.00876213
169,100.235,-6926843.66512949
170,100.816,-6926966.57986280
171,101.411,-6927082.87983656
172,101.964,-6927159.95225280
173,102.531,-6927255.62821356
174,103.113,-6927364.30683554
175,103.705,-6927457.82471085
176,104.278,-6927562.26033931
177,104.833,-6927681.89522456
178,105.421,-6927767.08301157
179,106.017,-6927868.20531981
180,106.587,-6927962.93889010
181,107.148,-6928073.51026058
182,107.731,-6928186.30593671
183,108.367,-6928292.31250300
184,108.948,-6928370.51931488
185,109.510,-6928475.21967482
186,110.083,-6928565.08746848
187,110.675,-6928656.88796562
188,111.270,-6928755.56561873
189,111.839,-6928869.11663220
190,112.414,-6928956.38448474
191,113.001,-6929042.71465589
192,113.583,-6929131.61033126
193,114.137,-6929229.09900813
194,114.715,-6929325.18855414
195,115.316,-6929412.67779150
196,115.895,-6929504.71513602
197,116.486,-6929583.65740549
198,117.100,-6929665.67093895
199,117.689,-6929765.93771511
200,118.271,-6929869.89364567
201,118.829,-6929947.28908245
202,119.408,-6930040.23432848
203,119.996,-6930124.39506527
204,120.554,-6930217.41425300
205,121.122,-6930301.38755859
206,121.728,-6930387.94478721
207,122.314,-6930473.21698585
208,122.885,-6930567.24551813
209,123.452,-6930653.75969751
210,124.031,-6930730.33380059
211,124.616,-6930820.36847100
212,125.197,-6930911.55996123
213,125.768,-6931000.64384823
214,126.345,-6931083.64544195
215,126.926,-6931170.61031022
216,127.480,-6931261.87228126
217,128.032,-6931342.61701565
218,128.613,-6931428.24836773
219,129.193,-6931503.03405408
220,129.774,-6931594.20161252
221,130.345,-6931665.17356037
222,130.929,-6931737.50463076
223,131.514,-6931828.07749056
224,132.069,-6931931.16713622
225,132.629,-6932013.69798241
226,133.215,-6932089.29234451
227,133.800,-6932162.83327357
228,134.383,-6932225.29241673
229,134.946,-6932315.63881490
230,135.541,-6932382.71580227
231,136.140,-6932449.29960115
232,136.720,-6932539.17488827
233,137.283,-6932605.86066883
234,137.849,-6932672.46842074
235,138.436,-6932761.15112207
236,139.014,-6932849.90705959
237,139.574,-6932918.75691056
238,140.137,-6932993.10984708
239,140.738,-6933055.89434586
240,141.337,-6933119.10791274
241,141.890,-6933187.61751620
242,142.448,-6933255.15434147
243,143.042,-6933328.78294832
244,143.626,-6933396.12244539
245,144.202,-6933473.13138931
246,144.790,-6933545.95864579
247,145.379,-6933617.35402092
248,145.966,-6933691.37796107
249,146.573,-6933756.29171383
250,147.130,-6933846.45015068
251,147.692,-6933897.83563110
252,148.281,-6933974.18266585
253,148.869,-6934041.59970976
254,149.440,-6934091.13994671
255,150.009,-6934169.55400676
256,150.586,-6934242.75791850
257,151.172,-6934320.96516886
258,151.874,-6934384.57181355
259,152.430,-6934457.50192203
260,153.013,-6934521.25902020
261,153.598,-6934599.33408925
262,154.186,-6934669.03767630
263,154.744,-6934730.31555293
264,155.304,-6934796.16773398
265,155.881,-6934866.59432414
266,156.481,-6934931.59449189
267,157.077,-6934989.81277754
268,157.628,-6935044.90991501
269,158.211,-6935113.44979511
270,158.821,-6935179.60492782
271,159.373,-6935237.16437263
272,159.939,-6935312.48932476
273,160.533,-6935368.58234903
274,161.122,-6935434.59482054
275,161.700,-6935512.72300161
276,162.273,-6935569.78707159
277,162.861,-6935623.96312897
278,163.457,-6935697.26811052
279,164.016,-6935756.33807982
280,164.572,-6935807.52034115
281,165.162,-6935867.08069302
282,165.756,-6935923.23340575
283,166.327,-6935982.76104050
284,166.908,-6936053.18236671
285,167.501,-6936110.56101688
286,168.072,-6936170.66007732
287,168.637,-6936240.91485538
288,169.203,-6936289.89376464
289,169.785,-6936352.21840036
290,170.376,-6936412.44510457
291,170.932,-6936479.64123553
292,171.496,-6936524.75071926
293,172.071,-6936600.62837620
294,172.671,-6936662.70222699
295,173.238,-6936724.15794871
296,173.806,-6936782.22212628
297,174.409,-6936835.04892999
298,174.991,-6936900.47096697
299,175.580,-6936946.88259851
300,176.139,-6937002.89100632
301,176.701,-6937053.73397374
302,177.275,-6937102.08938524
303,177.851,-6937154.72609322
304,178.431,-6937210.01401151
305,178.992,-6937282.64238977
306,179.583,-6937339.96872028
307,180.177,-6937395.27972610
308,180.772,-6937456.35507105
309,181.331,-6937513.63742501
310,181.883,-6937567.62447425
311,182.467,-6937619.15998211
312,183.055,-6937670.02019423
313,183.645,-6937714.14902082
314,184.204,-6937766.70125281
315,184.776,-6937804.62521728
316,185.358,-6937862.84869102
317,185.933,-6937923.20949093
318,186.485,-6937977.90058332
319,187.036,-6938019.86798356
320,187.633,-6938074.77287525
321,188.228,-6938131.25236021
322,188.814,-6938203.92921327
323,189.372,-6938257.40518702
324,189.940,-6938309.70478421
325,190.525,-6938348.03563461
326,191.103,-6938398.02815900
327,191.672,-6938446.37825302
328,192.229,-6938493.60962135
329,192.818,-6938541.22327120
330,193.423,-6938601.77547014
331,194.002,-6938635.74776589
332,194.571,-6938693.09487494
333,195.135,-6938745.39103075
334,195.831,-6938813.00436347
335,196.425,-6938869.28916195
336,197.000,-6938922.52024788
337,197.554,-6938960.73546360
338,198.134,-6939012.91356387
339,198.736,-6939066.05037251
340,199.284,-6939104.35434086
341,199.856,-6939149.81158932
342,200.445,-6939191.88607977
343,201.032,-6939247.99359359
344,201.620,-6939289.02007160
