Iter,Time,LogLik
83,54.360,-7097745.85641426
84,54.907,-7097827.81712952
85,55.449,-7097942.58345735
86,56.011,-7098081.58868158
87,56.581,-7098131.95359694
88,57.155,-7098179.10427295
89,57.734,-7098218.09974314
90,58.283,-7098281.27780381
91,58.810,-7098373.64838144
92,59.370,-7098513.96026139
93,59.937,-7098573.96470452
94,60.498,-7098585.98032116
95,61.091,-7098653.12341374
96,61.693,-7098671.47628030
97,62.243,-7098670.41667242
98,62.808,-7098708.79273815
99,63.345,-7098847.77890088
100,63.886,-7098914.60623885
101,64.445,-7098957.65125833
102,64.991,-7098970.53418023
103,65.547,-7099068.03265067
104,66.106,-7099051.69892762
105,66.647,-7099128.03449012
106,67.213,-7099135.80320065
107,67.765,-7099139.21819785
108,68.313,-7099146.82366252
109,68.850,-7099173.56897586
110,69.403,-7099250.99813724
111,69.967,-7099338.18577046
112,70.525,-7099405.34435483
113,71.056,-7099426.20765792
114,71.591,-7099438.02004229
115,72.162,-7099520.18518373
116,72.715,-7099513.30250942
117,73.268,-7099582.47934817
118,73.810,-7099560.09565632
119,74.369,-7099544.05219564
120,74.912,-7099530.53751071
121,75.477,-7099535.02017783
122,76.018,-7099551.17478919
123,76.540,-7099626.75875998
124,77.082,-7099661.45061258
125,77.653,-7099673.64028392
126,78.199,-7099724.65303948
127,78.738,-7099724.23028492
128,79.285,-7099720.17042754
129,79.823,-7099710.42148719
130,80.387,-7099704.84432125
131,80.949,-7099765.82395583
132,81.497,-7099708.38032003
133,82.045,-7099703.35404003
134,82.614,-7099706.50923582
135,83.162,-7099754.44133115
136,83.696,-7099761.04972867
137,84.230,-7099784.26824736
138,84.765,-7099810.55545704
139,85.326,-7099775.72779348
140,85.882,-7099762.31027321
141,86.421,-7099754.47026216
142,86.948,-7099745.74380158
143,87.515,-7099786.24641646
144,88.074,-7099743.55873242
145,88.604,-7099744.93385075
146,89.129,-7099758.55389440
147,89.674,-7099758.70849072
148,90.232,-7099780.86438449
149,90.779,-7099745.15228842
150,91.320,-7099786.02151901
151,91.929,-7099758.49965581
152,92.488,-7099766.16645708
153,93.028,-7099704.82087207
154,93.565,-7099743.63642243
155,94.146,-7099774.86495278
156,94.691,-7099732.73429688
157,95.232,-7099733.38404197
158,95.760,-7099731.90163700
159,96.275,-7099705.43359046
160,96.799,-7099692.97648512
161,97.354,-7099654.54027584
162,97.919,-7099668.19459830
163,98.440,-7099676.42727368
164,98.976,-7099664.33840006
165,99.534,-7099644.87136912
166,100.077,-7099647.58593437
167,100.612,-7099652.69574691
168,101.129,-7099611.63978098
169,101.677,-7099609.27307648
170,102.211,-7099619.88002622
171,102.755,-7099593.16562200
172,103.272,-7099620.34148862
173,103.824,-7099568.57750887
174,104.380,-7099531.45413025
175,104.934,-7099523.53700213
176,105.471,-7099511.68734445
177,105.990,-7099542.91865672
178,106.529,-7099523.57652130
179,107.159,-7099514.87354118
180,107.690,-7099513.31329257
181,108.219,-7099479.70700378
182,108.766,-7099435.16456557
183,109.322,-7099421.68181364
184,109.876,-7099445.76695631
185,110.405,-7099369.33335513
186,110.944,-7099326.50616092
187,111.502,-7099293.95659977
188,112.103,-7099276.49313203
189,112.651,-7099269.67778696
190,113.191,-7099243.20535940
191,113.745,-7099258.75953003
192,114.293,-7099266.75132207
193,114.839,-7099219.97523223
194,115.368,-7099213.25540998
195,115.898,-7099143.81589166
196,116.451,-7099092.28807445
197,116.994,-7099099.55491544
198,117.530,-7099119.39605186
199,118.067,-7099064.66490128
200,118.597,-7099101.67783287
201,119.149,-7099084.21715372
202,119.712,-7099061.78661661
203,120.244,-7099044.87134214
204,120.775,-7098995.15668505
205,121.339,-7098980.84029036
206,121.897,-7098973.21232337
207,122.492,-7098906.13879878
208,123.031,-7098860.19440517
209,123.572,-7098872.04297715
210,124.139,-7098905.27288620
211,124.682,-7098848.91618326
212,125.210,-7098865.74273726
213,125.744,-7098846.86202707
214,126.304,-7098808.00553684
215,126.861,-7098743.50704473
216,127.384,-7098675.59187160
217,127.898,-7098650.50458549
218,128.448,-7098633.17347057
219,129.008,-7098604.15639293
220,129.543,-7098592.05526013
221,130.068,-7098580.63288873
222,130.597,-7098526.03411889
223,131.146,-7098516.22517154
224,131.698,-7098515.95474992
225,132.222,-7098458.20473407
226,132.742,-7098448.77918642
227,133.290,-7098441.62673036
228,133.837,-7098391.69447688
229,134.347,-7098365.92952610
230,134.862,-7098335.70933547
231,135.413,-7098336.79369004
232,135.956,-7098308.68385723
233,136.515,-7098283.67500065
234,137.036,-7098235.21361520
235,137.562,-7098215.34726163
236,138.138,-7098189.21024769
237,138.687,-7098152.10193852
238,139.224,-7098146.31173154
239,139.747,-7098150.32028759
240,140.290,-7098095.40261423
241,140.844,-7098070.46981289
242,141.370,-7098017.03998595
243,141.900,-7098000.68264485
244,142.439,-7097972.53201924
245,143.023,-7097928.42341353
246,143.595,-7097922.56166262
247,144.115,-7097923.70566544
248,144.655,-7097905.35291531
249,145.206,-7097878.40906986
250,145.736,-7097855.46996849
251,146.268,-7097845.80709152
252,146.768,-7097820.83906396
253,147.309,-7097795.20847518
254,147.861,-7097729.28975387
255,148.411,-7097708.85687718
256,148.949,-7097683.85437243
257,149.505,-7097644.21782053
258,150.066,-7097636.36843923
259,150.622,-7097616.41636010
260,151.159,-7097578.66135423
261,151.691,-7097544.28173383
262,152.252,-7097515.01068950
263,152.815,-7097493.35028835
264,153.358,-7097455.15117226
265,153.897,-7097405.91948012
266,154.432,-7097386.10952153
267,154.986,-7097384.06348634
268,155.531,-7097323.28975541
269,156.050,-7097295.85640075
270,156.579,-7097303.99312484
271,157.107,-7097290.85380524
272,157.659,-7097263.01310499
273,158.211,-7097221.80998009
274,158.731,-7097233.99789932
275,159.269,-7097157.67307766
276,159.799,-7097125.76324426
277,160.348,-7097082.14814610
278,160.891,-7097045.11148719
279,161.407,-7097056.62585751
280,161.924,-7097017.45374638
281,162.461,-7096984.77045424
282,163.016,-7096985.85654720
283,163.548,-7096984.11065654
284,164.081,-7096937.42148805
285,164.597,-7096900.70368495
286,165.126,-7096917.50280950
287,165.683,-7096826.80874541
288,166.232,-7096788.07276143
289,166.758,-7096756.79727555
290,167.276,-7096748.30781343
291,167.850,-7096744.97797130
292,168.434,-7096692.03216293
293,168.979,-7096653.04581602
294,169.503,-7096666.77747780
295,170.029,-7096631.67028153
296,170.573,-7096593.29079613
297,171.137,-7096572.59922886
298,171.676,-7096519.87519206
299,172.207,-7096517.15789552
300,172.739,-7096461.31827412
301,173.292,-7096420.02157351
302,173.847,-7096389.84859676
303,174.375,-7096385.61989948
304,174.894,-7096348.35077509
305,175.437,-7096311.07900864
306,176.002,-7096301.84657101
307,176.551,-7096278.47876512
308,177.089,-7096229.38803036
309,177.628,-7096202.46621548
310,178.184,-7096165.74190277
311,178.757,-7096154.79738280
312,179.282,-7096120.48013777
313,179.803,-7096123.97625324
314,180.345,-7096111.22289561
315,180.900,-7096055.30798817
316,181.454,-7096040.07116273
317,181.976,-7095999.08319353
318,182.544,-7095958.39457788
319,183.100,-7095939.82280856
320,183.661,-7095930.52284611
321,184.189,-7095915.53646283
322,184.707,-7095874.23353112
323,185.253,-7095830.03938226
324,185.802,-7095771.51234894
325,186.338,-7095772.21148579
326,186.847,-7095756.01022170
327,187.368,-7095689.10066349
328,187.921,-7095683.23994028
329,188.463,-7095644.41124336
330,188.990,-7095606.89855604
331,189.514,-7095576.23897379
332,190.056,-7095566.87025966
333,190.612,-7095563.88286838
334,191.144,-7095526.68576415
335,191.677,-7095489.81306931
336,192.207,-7095429.36931286
337,192.753,-7095390.34110519
338,193.298,-7095381.57548279
339,193.829,-7095358.29740695
340,194.349,-7095324.56903316
341,194.886,-7095251.49330726
342,195.439,-7095236.78206547
343,195.961,-7095203.51418178
344,196.486,-7095185.27047789
345,197.028,-7095164.56501943
346,197.583,-7095129.37256992
347,198.114,-7095103.60752292
348,198.653,-7095079.36299083
349,199.227,-7095026.50841257
350,199.776,-7095026.72959670
351,200.328,-7094984.12058078
352,200.860,-7094938.96612889
353,201.371,-7094885.59018970
354,201.924,-7094865.96656828
355,202.485,-7094836.58559183
356,203.018,-7094814.13395202
357,203.563,-7094801.06644671
358,204.094,-7094773.18069052
359,204.651,-7094733.25009638
360,205.213,-7094728.15552259
361,205.729,-7094687.84406969
362,206.251,-7094642.48294286
363,206.801,-7094606.69124967
364,207.361,-7094583.07446236
365,207.910,-7094540.45780500
366,208.455,-7094522.95619819
367,208.988,-7094486.28999576
368,209.537,-7094463.41332466
369,210.101,-7094441.20704320
370,210.626,-7094423.35691160
371,211.150,-7094402.39915582
372,211.701,-7094388.62385544
373,212.292,-7094358.97532294
374,212.850,-7094307.01742583
375,213.371,-7094270.91772860
376,213.890,-7094238.98425714
377,214.451,-7094187.32255252
378,215.003,-7094177.49934930
379,215.539,-7094148.75510387
380,216.060,-7094116.99078022
381,216.633,-7094080.51475569
382,217.202,-7094044.67613680
383,217.750,-7094039.99181592
384,218.275,-7094018.79244089
385,218.827,-7094030.57124151
386,219.365,-7094022.73793403
387,219.926,-7094007.73487499
388,220.459,-7093982.11855220
389,220.986,-7093934.84122727
390,221.556,-7093889.49667464
391,222.106,-7093884.28195008
392,222.636,-7093848.50996151
393,223.160,-7093805.92515433
394,223.714,-7093759.77028353
395,224.269,-7093712.50082692
396,224.806,-7093676.65108612
397,225.336,-7093678.35059973
398,225.884,-7093662.37454374
399,226.454,-7093646.66351330
400,227.007,-7093619.96247285
401,227.530,-7093574.35211168
402,228.073,-7093549.40135610
403,228.626,-7093531.95242789
404,229.181,-7093492.45150720
405,229.745,-7093458.51832455
406,230.285,-7093408.18353663
407,230.823,-7093382.50185036
408,231.389,-7093348.09989450
409,231.943,-7093356.20241141
410,232.524,-7093330.40757050
411,233.091,-7093299.20180559
412,233.672,-7093261.75480142
413,234.218,-7093235.20338094
414,234.759,-7093188.46776332
415,235.285,-7093155.03987262
416,235.815,-7093101.76809200
417,236.360,-7093066.01917237
418,236.914,-7093059.22137296
419,237.435,-7093048.36671476
420,237.994,-7093000.60375780
421,238.525,-7093007.57491016
422,239.063,-7092983.73354845
423,239.601,-7092933.45403692
424,240.133,-7092892.29740967
425,240.649,-7092873.51982402
426,241.189,-7092822.11434487
427,241.741,-7092786.78830068
428,242.254,-7092747.08617296
429,242.777,-7092702.71403000
430,243.317,-7092695.16388939
431,243.865,-7092691.76120379
432,244.411,-7092659.14266929
433,244.962,-7092649.48901536
434,245.468,-7092644.46028809
435,246.003,-7092602.07587246
436,246.559,-7092568.81452847
437,247.108,-7092575.37991698
438,247.634,-7092543.58034431
439,248.159,-7092537.24095550
440,248.713,-7092483.07853481
441,249.260,-7092418.09309529
442,249.809,-7092407.53516793
443,250.332,-7092351.89520932
444,250.842,-7092313.78826262
445,251.372,-7092308.84327588
446,251.920,-7092298.18562097
447,252.462,-7092262.77594589
448,252.987,-7092260.24621254
449,253.509,-7092235.73003542
450,254.040,-7092198.85078949
451,254.588,-7092186.41390542
452,255.153,-7092144.95594039
453,255.677,-7092072.07133745
454,256.207,-7092057.47453365
455,256.757,-7092026.44402488
456,257.304,-7091993.88341237
457,257.830,-7091970.93189665
458,258.342,-7091932.34195252
459,258.864,-7091910.00591486
460,259.449,-7091915.26975427
461,259.990,-7091893.96759961
462,260.510,-7091869.71070752
463,261.044,-7091832.36193249
464,261.590,-7091795.88920611
465,262.161,-7091780.38938265
466,262.701,-7091748.74684983
467,263.231,-7091748.32626380
468,263.746,-7091703.73690967
469,264.281,-7091677.11888230
470,264.828,-7091642.49115433
471,265.372,-7091621.35269648
472,265.886,-7091606.30632990
473,266.411,-7091574.82843353
474,266.959,-7091535.82077693
475,267.504,-7091503.19729960
476,268.049,-7091475.55761603
477,268.569,-7091471.21377245
478,269.100,-7091435.92742671
479,269.656,-7091407.45931160
480,270.212,-7091349.87433221
481,270.749,-7091301.24165544
482,271.287,-7091268.36038275
483,271.802,-7091236.04581412
484,272.344,-7091212.69536981
485,272.902,-7091173.83842404
486,273.451,-7091165.97814410
487,273.979,-7091152.98781687
488,274.510,-7091126.25965594
489,275.069,-7091106.09842096
490,275.631,-7091087.80131336
491,276.176,-7091057.55730988
492,276.687,-7091048.25866014
493,277.223,-7091008.97636264
494,277.774,-7090978.34159760
495,278.329,-7090942.79340977
496,278.871,-7090907.32729562
497,279.395,-7090868.40789637
498,279.947,-7090846.71495836
499,280.489,-7090838.50348664
500,281.033,-7090814.19525849
501,281.560,-7090787.95936479
502,282.093,-7090780.52534421
503,282.634,-7090734.98564796
504,283.185,-7090724.08864891
505,283.710,-7090702.33709837
506,284.231,-7090697.63742368
507,284.761,-7090663.11610210
508,285.311,-7090657.03624080
509,285.854,-7090646.15143762
510,286.370,-7090622.92855841
511,286.892,-7090591.07737700
512,287.433,-7090546.66093667
513,287.999,-7090506.03127359
514,288.525,-7090483.24427903
515,289.046,-7090443.55199148
516,289.592,-7090391.62227925
517,290.140,-7090369.27664423
518,290.697,-7090356.08622858
519,291.220,-7090323.10145665
520,291.732,-7090323.50855779
521,292.279,-7090307.88435948
522,292.852,-7090269.85392446
523,293.383,-7090229.04785049
524,293.900,-7090198.97292483
525,294.435,-7090160.27537714
526,294.982,-7090129.38729822
527,295.538,-7090096.90366463
528,296.075,-7090063.98986543
529,296.601,-7090039.22740503
530,297.154,-7089995.79825575
531,297.695,-7089986.90608788
532,298.212,-7089966.78383558
533,298.727,-7089940.57665840
534,299.266,-7089907.35385222
535,299.819,-7089876.62743885
536,300.382,-7089871.81426090
537,300.892,-7089847.89827708
538,301.397,-7089820.95188981
539,301.950,-7089776.59498558
540,302.504,-7089758.17047881
541,303.052,-7089721.49515066
542,303.568,-7089692.48502456
543,304.100,-7089676.67761560
544,304.646,-7089649.74532974
545,305.205,-7089635.01141870
546,305.752,-7089604.99160041
547,306.276,-7089569.12937306
548,306.810,-7089555.55806658
549,307.347,-7089530.17070414
550,307.943,-7089512.42467945
551,308.484,-7089464.18943213
552,309.016,-7089450.20957477
553,309.536,-7089419.64808484
554,310.090,-7089396.30386864
555,310.639,-7089375.35977591
556,311.198,-7089348.37083613
557,311.756,-7089343.72406102
558,312.293,-7089346.29370177
559,312.847,-7089325.15827113
560,313.399,-7089277.74888694
561,313.940,-7089242.06588644
562,314.480,-7089201.99006312
563,315.033,-7089177.69633201
564,315.584,-7089144.05847092
565,316.136,-7089131.18994551
566,316.654,-7089106.40627918
567,317.171,-7089089.92355862
568,317.727,-7089049.36014138
569,318.284,-7089049.46057923
570,318.821,-7089045.65802829
571,319.340,-7089024.99381975
572,319.864,-7088974.60580566
573,320.422,-7088942.26905568
574,320.972,-7088912.72800921
575,321.509,-7088907.10028410
576,322.032,-7088877.11173657
577,322.579,-7088865.06197725
578,323.162,-7088808.10250543
579,323.694,-7088782.87269111
580,324.218,-7088768.09541470
581,324.745,-7088730.65222117
582,325.295,-7088686.60625178
583,325.868,-7088674.42507086
584,326.415,-7088646.83665177
585,326.949,-7088626.90437645
586,327.511,-7088612.68009488
587,328.052,-7088597.08132328
588,328.590,-7088581.30409457
589,329.106,-7088572.49868188
590,329.658,-7088517.19642989
591,330.214,-7088493.09825549
592,330.750,-7088467.42546407
593,331.273,-7088429.22504383
594,331.826,-7088379.34959753
595,332.380,-7088385.84555466
596,332.938,-7088364.59226346
597,333.458,-7088360.44266451
598,333.986,-7088325.91853451
599,334.534,-7088304.33723082
600,335.095,-7088290.72013284
601,335.632,-7088264.76050605
602,336.162,-7088246.48934851
603,336.717,-7088229.41492325
604,337.271,-7088195.62567715
605,337.824,-7088168.67157911
606,338.341,-7088148.14039117
607,338.900,-7088131.03991371
608,339.429,-7088110.70391979
609,339.960,-7088095.61701545
610,340.497,-7088073.88948028
611,341.034,-7088033.05271204
612,341.575,-7088001.76756244
613,342.114,-7087977.15438566
614,342.626,-7087955.31176045
615,343.169,-7087930.59667273
616,343.723,-7087921.67377269
617,344.239,-7087917.16928480
618,344.765,-7087892.03501202
619,345.330,-7087881.54081380
620,345.881,-7087867.11329896
621,346.404,-7087842.85845004
622,346.926,-7087815.82642894
623,347.454,-7087766.80916745
624,347.999,-7087734.91824173
625,348.528,-7087713.84722815
626,349.046,-7087680.86320015
627,349.589,-7087680.62050030
628,350.124,-7087682.55482530
629,350.672,-7087663.21150039
630,351.201,-7087655.49588008
631,351.717,-7087614.93460985
632,352.259,-7087587.38631736
633,352.832,-7087561.18067336
634,353.374,-7087537.37721484
635,353.893,-7087504.03086711
636,354.433,-7087477.78788031
637,354.977,-7087448.87822590
638,355.520,-7087414.97165567
639,356.074,-7087413.06876575
640,356.608,-7087398.27327847
641,357.127,-7087388.89931798
642,357.681,-7087373.13263894
643,358.242,-7087337.01132597
644,358.758,-7087302.90231756
645,359.282,-7087297.01854534
646,359.807,-7087279.97334555
647,360.363,-7087245.58057747
