Iter,Time,LogLik
92,53.889,-6988536.86112676
93,54.483,-6988820.20430882
94,55.067,-6989065.78689033
95,55.632,-6989323.32555885
96,56.171,-6989546.62357811
97,56.738,-6989787.60578360
98,57.314,-6990037.61436257
99,57.889,-6990275.48661805
100,58.443,-6990517.94887073
101,58.996,-6990738.42625857
102,59.566,-6990998.64961835
103,60.151,-6991198.77277436
104,60.703,-6991461.21220406
105,61.253,-6991683.94497049
106,61.808,-6991898.96118137
107,62.379,-6992118.50662760
108,62.943,-6992346.01925433
109,63.488,-6992564.59551603
110,64.051,-6992803.40012639
111,64.615,-6992991.03086465
112,65.196,-6993180.16174326
113,65.773,-6993363.43231886
114,66.330,-6993614.67706409
115,66.873,-6993787.03197675
116,67.460,-6993986.96608555
117,68.026,-6994169.44362511
118,68.591,-6994348.16418211
119,69.130,-6994526.70916745
120,69.704,-6994711.51341741
121,70.290,-6994908.53931181
122,70.862,-6995132.93271287
123,71.407,-6995319.55089384
124,71.966,-6995533.21472047
125,72.551,-6995732.86376856
126,73.124,-6995915.94736168
127,73.673,-6996092.24004610
128,74.228,-6996270.75099666
129,74.801,-6996433.70283940
130,75.366,-6996585.25766131
131,75.920,-6996727.62686364
132,76.462,-6996890.46894670
133,77.019,-6997071.37112199
134,77.631,-6997270.17617966
135,78.178,-6997441.91392989
136,78.736,-6997638.85811331
137,79.307,-6997790.80581156
138,79.877,-6997962.45573574
139,80.433,-6998118.36211689
140,80.991,-6998297.13533252
141,81.540,-6998442.90578101
142,82.098,-6998560.02644014
143,82.688,-6998692.21290312
144,83.259,-6998832.29423500
145,83.818,-6998993.92792853
146,84.375,-6999143.76663282
147,84.951,-6999297.31031550
148,85.520,-6999438.76319798
149,86.068,-6999595.45352683
150,86.639,-6999701.73388495
151,87.206,-6999837.85479295
152,87.798,-6999979.63106183
153,88.371,-7000135.05090978
154,88.917,-7000284.17495093
155,89.470,-7000438.50216676
156,90.031,-7000596.29284650
157,90.601,-7000726.61408621
158,91.170,-7000879.86178397
159,91.715,-7001000.72000468
160,92.282,-7001127.77444389
161,92.874,-7001262.10443340
162,93.453,-7001347.91334382
163,93.994,-7001475.73306026
164,94.548,-7001602.67438067
165,95.127,-7001743.83656466
166,95.701,-7001887.31559717
167,96.253,-7002029.83875209
168,96.786,-7002185.66052309
169,97.350,-7002297.26776386
170,97.923,-7002418.73653137
171,98.493,-7002567.23316008
172,99.070,-7002696.47666862
173,99.633,-7002823.20442333
174,100.562,-7002956.91970877
175,101.151,-7003069.12554883
176,101.710,-7003156.41579341
177,102.263,-7003293.21249837
178,102.803,-7003412.86589774
179,103.348,-7003537.70895202
180,103.912,-7003655.07512628
181,104.501,-7003759.33028946
182,105.058,-7003878.15484884
183,105.606,-7004012.81066116
184,106.160,-7004130.45159087
185,106.722,-7004240.96872016
186,107.264,-7004362.70915885
187,107.841,-7004472.15078570
188,108.383,-7004558.00883629
189,108.940,-7004695.15263518
190,109.505,-7004802.14437806
191,110.071,-7004905.17777990
192,110.640,-7005021.43584103
193,111.200,-7005141.49384847
194,111.776,-7005261.44923760
195,112.360,-7005379.59409015
196,112.906,-7005477.43127901
197,113.461,-7005562.68721320
198,114.034,-7005683.93571839
199,114.587,-7005782.83702533
200,115.114,-7005889.38736338
201,115.698,-7006007.22327814
202,116.266,-7006104.69994211
203,116.829,-7006188.15098296
204,117.366,-7006293.07188116
205,117.909,-7006404.11859600
206,118.582,-7006515.22843037
207,119.164,-7006624.63969568
208,119.727,-7006705.92378928
209,120.278,-7006792.25212519
210,120.841,-7006897.83535961
211,121.407,-7006991.16656279
212,121.971,-7007091.89797184
213,122.526,-7007199.35681745
214,123.073,-7007294.83058359
215,123.643,-7007386.89303115
216,124.205,-7007484.05326769
217,124.759,-7007596.33135806
218,125.339,-7007680.44332891
219,125.908,-7007777.15398345
220,126.488,-7007863.77725600
221,127.057,-7007963.12004403
222,127.601,-7008060.67084863
223,128.174,-7008149.14507819
224,128.758,-7008226.33883063
225,129.334,-7008314.58882016
226,129.879,-7008398.67273551
227,130.443,-7008495.66508160
228,131.009,-7008599.11519299
229,131.571,-7008706.09486787
230,132.120,-7008773.25175314
231,132.668,-7008861.71600607
232,133.224,-7008953.82159974
233,133.790,-7009046.06710061
234,134.338,-7009123.59479594
235,134.881,-7009210.74582477
236,135.436,-7009278.36276996
237,136.007,-7009368.19529678
238,136.571,-7009441.10487403
239,137.117,-7009541.98004750
240,137.663,-7009634.08201284
241,138.240,-7009696.64629224
242,138.803,-7009783.61892356
243,139.354,-7009868.93086982
244,139.886,-7009945.80810354
245,140.448,-7010035.75866285
246,141.024,-7010112.32227906
247,141.583,-7010200.02309337
248,142.131,-7010285.47290222
249,142.677,-7010375.78897820
250,143.247,-7010456.83765524
251,143.833,-7010541.01255594
252,144.375,-7010615.82600200
253,144.911,-7010678.18416672
254,145.464,-7010761.36668098
255,146.028,-7010833.90115672
256,146.596,-7010911.87757769
257,147.145,-7011009.69206270
258,147.685,-7011068.39628829
259,148.248,-7011155.60771916
260,148.823,-7011227.39722982
261,149.372,-7011307.31685827
262,149.910,-7011381.85878940
263,150.493,-7011450.41598049
264,151.053,-7011542.55567615
265,151.619,-7011615.87347893
266,152.175,-7011695.83084928
267,152.736,-7011773.79840573
268,153.292,-7011854.07554726
269,153.999,-7011918.23396136
270,154.543,-7012012.45400134
271,155.074,-7012078.71893091
272,155.651,-7012155.28860421
273,156.220,-7012216.07884418
274,156.761,-7012282.86913550
275,157.304,-7012357.86060907
276,157.860,-7012431.96602398
277,158.453,-7012511.87216032
278,159.030,-7012587.79226374
279,159.566,-7012648.92047654
280,160.105,-7012721.61577265
281,160.674,-7012775.78742539
282,161.236,-7012852.04444789
283,161.770,-7012937.43321600
284,162.330,-7012995.21048837
285,162.889,-7013070.93684133
286,163.455,-7013112.81412034
287,164.031,-7013185.43475944
288,164.565,-7013260.68961381
289,165.111,-7013337.70000670
290,165.682,-7013418.31173579
291,166.226,-7013473.34770325
292,166.759,-7013535.62405144
293,167.328,-7013585.46663727
294,167.888,-7013652.94914671
295,168.455,-7013720.95972104
296,168.997,-7013803.71161592
297,169.556,-7013864.84125508
298,170.122,-7013933.48535854
299,170.695,-7013991.09010802
300,171.228,-7014056.67837679
301,171.775,-7014118.84153217
302,172.346,-7014196.84145627
303,172.907,-7014267.49882329
304,173.449,-7014325.93202385
305,174.008,-7014388.78765839
306,174.574,-7014457.83976757
307,175.154,-7014517.32500534
308,175.685,-7014591.71823083
309,176.238,-7014661.83073677
310,176.812,-7014706.32107920
311,177.382,-7014773.28012382
312,177.928,-7014825.90946686
313,178.480,-7014875.97319812
314,179.052,-7014933.77430501
315,179.604,-7015014.25907911
316,180.140,-7015066.44948991
317,180.699,-7015116.02023145
318,181.262,-7015183.01536071
319,181.788,-7015248.25591721
320,182.353,-7015302.30490226
321,182.902,-7015372.61847194
322,183.464,-7015432.61541415
323,184.002,-7015488.17323436
324,184.539,-7015536.61062143
325,185.097,-7015595.52895575
326,185.669,-7015648.56310944
327,186.225,-7015716.18652814
328,186.756,-7015772.65575629
329,187.316,-7015825.94242067
330,187.880,-7015900.41667437
331,188.426,-7015959.05432461
332,188.981,-7016017.31155920
333,189.535,-7016086.81409750
334,190.145,-7016131.32575150
335,190.704,-7016199.93531858
336,191.277,-7016254.25530819
337,191.861,-7016304.02184313
338,192.437,-7016359.81256918
339,192.997,-7016415.66864072
340,193.674,-7016476.14639838
341,194.254,-7016530.93903562
342,194.837,-7016594.53300117
343,195.411,-7016639.88256358
344,195.968,-7016689.77828705
345,196.558,-7016755.18321311
346,197.125,-7016810.68404829
347,197.697,-7016851.72030369
348,198.245,-7016916.07184563
349,198.779,-7016971.73775035
350,199.351,-7017027.38603902
351,199.924,-7017077.44114829
352,200.477,-7017129.98405798
353,201.025,-7017176.47511473
354,201.597,-7017227.55314734
355,202.171,-7017268.76522936
356,202.720,-7017328.32095115
357,203.256,-7017380.41557279
358,203.811,-7017432.01976877
359,204.375,-7017478.95932727
360,204.948,-7017532.26943505
361,205.497,-7017600.19340539
362,206.068,-7017639.60856428
363,206.627,-7017672.20929381
364,207.219,-7017726.61219597
365,207.759,-7017775.05452083
366,208.310,-7017825.27778584
367,208.871,-7017882.26082387
368,209.463,-7017935.92934857
369,210.014,-7017983.47984135
370,210.549,-7018037.27359874
371,211.129,-7018085.76214020
372,211.694,-7018127.09968096
373,212.253,-7018188.71826112
374,212.790,-7018226.64036440
375,213.335,-7018265.75866691
376,213.898,-7018324.20869455
377,214.444,-7018375.42353222
378,214.993,-7018419.62416696
379,215.550,-7018470.31844555
380,216.106,-7018525.79603778
381,216.671,-7018572.11634699
382,217.239,-7018615.88478548
383,217.809,-7018653.49204449
384,218.344,-7018702.79491196
385,218.910,-7018749.39175605
386,219.497,-7018792.32753439
387,220.044,-7018845.36098277
388,220.591,-7018888.46798692
389,221.143,-7018946.74261077
390,221.708,-7019001.79903922
391,222.288,-7019044.60931452
392,222.838,-7019094.81405070
393,223.391,-7019135.57058443
394,223.957,-7019175.51220325
395,224.638,-7019220.32841945
396,225.175,-7019263.46747773
397,225.723,-7019304.51289128
398,226.307,-7019351.79618724
399,226.873,-7019397.49939040
400,227.431,-7019449.40896833
401,227.970,-7019498.32603480
402,228.520,-7019553.24449758
403,229.090,-7019600.69043228
404,229.655,-7019639.45232228
405,230.189,-7019675.20400617
406,230.717,-7019726.18423531
407,231.300,-7019767.28365253
408,231.873,-7019804.17343521
409,232.424,-7019850.75995636
410,232.965,-7019881.12093220
411,233.524,-7019924.18427654
412,234.082,-7019964.84213991
413,234.660,-7020013.42269053
414,235.236,-7020061.49320081
415,235.785,-7020110.48810386
416,236.349,-7020159.76273647
417,236.911,-7020202.83928667
418,237.443,-7020252.86007999
419,237.991,-7020287.28340874
420,238.549,-7020328.14003197
421,239.121,-7020362.09064769
422,239.667,-7020395.73077017
423,240.217,-7020451.72603267
424,240.775,-7020486.46400277
425,241.364,-7020529.94884577
426,241.940,-7020580.50508978
427,242.487,-7020615.82322012
428,243.030,-7020672.27556033
429,243.598,-7020714.42419353
430,244.158,-7020761.06998916
431,244.711,-7020795.07306293
432,245.269,-7020832.78378087
433,245.847,-7020874.15434499
434,246.408,-7020919.64886442
435,246.966,-7020973.29610807
436,247.505,-7021009.82314861
437,248.082,-7021041.91093015
438,248.612,-7021083.66909115
439,249.169,-7021134.17386068
440,249.734,-7021178.30821975
441,250.308,-7021209.10391641
442,250.864,-7021251.67549254
443,251.396,-7021294.93377265
444,251.956,-7021327.30630715
445,252.534,-7021367.63718524
446,253.082,-7021412.24261899
447,253.618,-7021461.07487278
448,254.177,-7021500.08331586
449,254.739,-7021534.36069603
450,255.283,-7021582.15153600
451,255.849,-7021614.38119348
452,256.392,-7021646.11720627
453,256.958,-7021686.39057893
454,257.549,-7021728.14999843
455,258.091,-7021771.05620070
456,258.631,-7021800.52767661
457,259.211,-7021847.53055450
458,259.782,-7021887.25834907
459,260.333,-7021914.95443194
460,260.871,-7021945.43158415
461,261.425,-7021981.31499079
462,261.982,-7022023.93078531
463,262.533,-7022058.99403847
464,263.069,-7022100.32337662
465,263.642,-7022143.53546419
466,264.212,-7022169.26205260
467,264.751,-7022217.13842586
468,265.285,-7022256.68318670
469,265.906,-7022297.23918977
470,266.462,-7022343.07582490
471,267.027,-7022371.19596565
472,267.571,-7022412.44101703
473,268.119,-7022437.05993979
474,268.682,-7022480.86164873
475,269.254,-7022517.54676341
476,269.793,-7022542.21904052
477,270.343,-7022576.87054556
478,270.920,-7022614.31737145
479,271.490,-7022669.37418163
480,272.033,-7022706.48006319
481,272.586,-7022748.90230181
482,273.164,-7022789.09161341
483,273.734,-7022814.41203851
484,274.275,-7022849.81558487
485,274.830,-7022888.62987405
486,275.378,-7022924.33078357
487,275.944,-7022954.66310185
488,276.493,-7022993.25755144
489,277.023,-7023021.58332271
490,277.574,-7023058.48171088
491,278.140,-7023097.19761272
492,278.692,-7023141.86471111
493,279.252,-7023177.44102404
494,279.780,-7023217.53916467
495,280.333,-7023236.16158846
496,280.900,-7023267.81200204
497,281.473,-7023302.84948287
498,282.012,-7023345.98437742
499,282.552,-7023377.53621402
500,283.119,-7023415.61926618
501,283.686,-7023441.53792857
502,284.295,-7023474.42578570
503,284.833,-7023514.31524293
504,285.359,-7023550.30281312
505,285.924,-7023592.77628822
506,286.499,-7023624.00395094
507,287.055,-7023654.01777919
508,287.603,-7023695.91190289
509,288.143,-7023723.65621853
510,288.696,-7023764.79170095
511,289.277,-7023798.49658486
512,289.843,-7023823.07985114
513,290.372,-7023857.72138354
514,290.910,-7023890.53881523
515,291.475,-7023925.35895763
516,292.039,-7023965.13688719
517,292.594,-7024001.45808781
518,293.137,-7024032.86566632
519,293.699,-7024068.71073918
520,294.280,-7024104.41117808
521,294.859,-7024133.65172499
522,295.395,-7024164.48201152
523,295.945,-7024189.90605287
524,296.524,-7024216.15511987
525,297.116,-7024265.43689288
526,297.672,-7024295.26060475
527,298.229,-7024325.97548256
528,298.790,-7024362.34107901
529,299.342,-7024390.48322121
530,299.884,-7024424.86307391
531,300.429,-7024460.28240213
532,300.994,-7024493.84290608
533,301.566,-7024517.11954233
534,302.128,-7024550.02375962
535,302.684,-7024580.74118952
536,303.221,-7024610.39032715
537,303.777,-7024648.98893973
538,304.351,-7024667.06090445
539,304.901,-7024701.31085290
540,305.438,-7024735.40973658
541,306.004,-7024772.21948992
542,306.577,-7024806.54267458
543,307.154,-7024835.54015201
544,307.705,-7024865.26954538
545,308.248,-7024898.46246677
546,308.791,-7024921.49000031
547,309.361,-7024961.50805453
548,309.919,-7024991.14887611
549,310.497,-7025026.36400264
550,311.039,-7025054.43890455
551,311.613,-7025081.84675997
552,312.191,-7025115.82529459
553,312.734,-7025139.82707219
554,313.272,-7025168.38781608
555,313.825,-7025211.15276306
556,314.393,-7025219.80494901
557,314.952,-7025256.00250965
558,315.479,-7025285.09196271
559,316.013,-7025319.42804202
560,316.583,-7025345.37872059
561,317.148,-7025370.16262938
562,317.687,-7025408.60699337
563,318.214,-7025444.14492823
564,318.762,-7025484.05078865
565,319.318,-7025508.52552113
566,319.894,-7025529.52466978
567,320.451,-7025563.32434304
568,320.996,-7025588.04857576
569,321.566,-7025611.31239698
570,322.116,-7025643.51746245
571,322.654,-7025673.08910453
572,323.197,-7025708.01328509
573,323.743,-7025737.73344320
574,324.310,-7025771.40887981
575,324.846,-7025806.43260506
576,325.382,-7025835.28876214
577,325.940,-7025861.70310561
578,326.505,-7025893.90372797
579,327.053,-7025922.16432616
580,327.587,-7025951.58147336
581,328.116,-7025981.06032141
582,328.672,-7026004.77924765
583,329.237,-7026034.46046769
584,329.774,-7026066.98226646
585,330.306,-7026090.41783138
586,330.865,-7026119.34186328
587,331.426,-7026151.37799289
588,331.968,-7026189.49178548
589,332.506,-7026216.48538572
590,333.054,-7026246.19221642
591,333.616,-7026270.74906544
592,334.183,-7026299.78251809
593,334.724,-7026329.01527508
594,335.258,-7026355.83800346
595,335.826,-7026379.09121961
596,336.389,-7026409.85194864
597,336.940,-7026437.22922622
598,337.498,-7026469.70506416
599,338.051,-7026500.65568703
600,338.649,-7026534.35863183
601,339.203,-7026560.34366644
602,339.737,-7026589.16516157
603,340.284,-7026610.29643915
604,340.851,-7026638.96910270
605,341.400,-7026669.43985894
606,341.943,-7026686.77158160
607,342.485,-7026724.34091922
608,343.044,-7026745.35410912
609,343.617,-7026772.01200599
610,344.173,-7026802.56318354
611,344.709,-7026833.24120421
612,345.255,-7026861.45247261
613,345.826,-7026888.60660875
614,346.401,-7026912.17843827
615,346.935,-7026939.01692900
616,347.491,-7026962.25253001
617,348.042,-7026989.10722240
618,348.602,-7027015.11257175
619,349.177,-7027044.53776017
620,349.741,-7027068.35964959
621,350.273,-7027094.90651455
622,350.844,-7027122.61426441
623,351.415,-7027154.79645237
624,351.983,-7027184.16140116
625,352.520,-7027207.82434347
626,353.093,-7027232.13588247
627,353.664,-7027253.77045011
628,354.219,-7027281.52129072
629,354.774,-7027310.53800921
630,355.322,-7027337.76996111
631,355.896,-7027365.67905034
632,356.437,-7027395.53298055
633,356.986,-7027423.26308256
634,357.532,-7027446.70972679
635,358.099,-7027470.28930287
636,358.659,-7027499.92489650
637,359.224,-7027520.20992215
638,359.764,-7027544.08373281
639,360.321,-7027561.00877124
