Iter,Time,LogLik
152,85.780,-7059040.14112666
153,86.319,-7059175.86013313
154,86.887,-7059272.68530269
155,87.454,-7059395.49899888
156,87.982,-7059533.89149698
157,88.535,-7059597.43054534
158,89.092,-7059723.08554687
159,89.654,-7059835.96486818
160,90.221,-7059899.16803842
161,90.768,-7060014.03852707
162,91.288,-7060099.77210171
163,91.859,-7060242.84243565
164,92.448,-7060383.18333101
165,92.974,-7060510.00486765
166,93.511,-7060596.69818610
167,94.066,-7060672.27111659
168,94.636,-7060794.17642633
169,95.174,-7060900.32722367
170,95.715,-7060975.85659033
171,96.249,-7061125.87224125
172,96.806,-7061231.74250932
173,97.358,-7061321.95218311
174,97.905,-7061426.41477963
175,98.448,-7061524.58436865
176,99.005,-7061639.88154223
177,99.562,-7061720.35749888
178,100.095,-7061803.14747622
179,100.633,-7061856.00182570
180,101.211,-7061915.67731791
181,101.784,-7062033.82468947
182,102.332,-7062121.49390229
183,102.864,-7062245.59026620
184,103.412,-7062353.55319792
185,103.960,-7062451.66164176
186,104.512,-7062535.23685396
187,105.053,-7062618.30846804
188,105.596,-7062724.46440634
189,106.150,-7062801.17318823
190,106.709,-7062895.31747162
191,107.256,-7062937.93716839
192,107.783,-7062984.59953580
193,108.340,-7063058.72896582
194,108.891,-7063152.27100496
195,109.414,-7063219.54459046
196,109.947,-7063295.75667882
197,110.478,-7063345.64983353
198,111.041,-7063411.43213947
199,111.606,-7063525.01782498
200,112.132,-7063608.25195729
201,112.658,-7063649.93227087
202,113.208,-7063726.22548067
203,113.760,-7063796.62838814
204,114.298,-7063895.61914104
205,114.824,-7063984.70648509
206,115.381,-7064065.37090622
207,115.940,-7064129.70528642
208,116.498,-7064190.59257944
209,117.030,-7064239.47192327
210,117.563,-7064308.01123040
211,118.122,-7064400.40919815
212,118.684,-7064488.95790772
213,119.232,-7064538.49561561
214,119.771,-7064624.91039048
215,120.303,-7064679.86059606
216,120.852,-7064783.50224441
217,121.406,-7064848.01837817
218,121.965,-7064938.38418760
219,122.484,-7065000.18946986
220,123.023,-7065055.18588273
221,123.583,-7065129.89287984
222,124.140,-7065207.59765923
223,124.692,-7065260.26167009
224,125.241,-7065322.83287490
225,125.779,-7065368.04108619
226,126.337,-7065445.52880333
227,126.892,-7065525.20741663
228,127.424,-7065558.92793017
229,127.967,-7065631.19259285
230,128.518,-7065712.40494614
231,129.064,-7065801.90604735
232,129.608,-7065863.38143894
233,130.164,-7065935.04179462
234,130.702,-7065997.85710787
235,131.267,-7066059.82532324
236,131.823,-7066113.86469744
237,132.352,-7066160.61646911
238,132.890,-7066234.64946259
239,133.439,-7066291.54327317
240,133.987,-7066358.25043180
241,134.560,-7066412.46326126
242,135.107,-7066452.87205714
243,135.664,-7066501.39792918
244,136.225,-7066551.37270091
245,136.770,-7066624.78058783
246,137.295,-7066671.01027920
247,137.832,-7066739.04615280
248,138.385,-7066810.26975865
249,138.942,-7066869.13629618
250,139.496,-7066920.22765254
251,140.027,-7066974.08952990
252,140.581,-7067050.27962007
253,141.126,-7067122.35632082
254,141.664,-7067153.86646713
255,142.193,-7067205.32615109
256,142.726,-7067248.02616047
257,143.276,-7067314.47043405
258,143.832,-7067382.60059463
259,144.354,-7067446.61065823
260,144.886,-7067488.48418557
261,145.432,-7067550.16163454
262,145.983,-7067575.99701418
263,146.515,-7067633.78689198
264,147.041,-7067693.38762286
265,147.591,-7067744.87418318
266,148.148,-7067812.98133091
267,148.683,-7067879.78073631
268,149.212,-7067929.38271365
269,149.768,-7067956.59476815
270,150.325,-7067980.78888704
271,150.837,-7068053.60929756
272,151.377,-7068104.87275099
273,151.939,-7068161.21651477
274,152.490,-7068217.94500499
275,153.026,-7068238.92802551
276,153.567,-7068294.66908674
277,154.141,-7068316.92912984
278,154.690,-7068385.77467049
279,155.233,-7068441.53752292
280,155.777,-7068488.78865999
281,156.328,-7068519.56372989
282,156.918,-7068549.98924912
283,157.463,-7068625.75016458
284,158.006,-7068669.76549075
285,158.560,-7068720.48408967
286,159.132,-7068792.14577454
287,159.677,-7068815.59009345
288,160.193,-7068860.14003167
289,160.748,-7068908.39983673
290,161.292,-7068960.66343727
291,161.811,-7069012.32769977
292,162.340,-7069059.46311645
293,162.887,-7069103.73029842
294,163.442,-7069160.22654370
295,163.999,-7069208.33006890
296,164.518,-7069226.79185830
297,165.040,-7069255.25935857
298,165.588,-7069287.06349317
299,166.124,-7069317.13069510
300,166.660,-7069378.06297802
301,167.178,-7069421.82956541
302,167.760,-7069477.83609789
303,168.337,-7069525.11526197
304,168.872,-7069561.41911294
305,169.426,-7069596.77689516
306,169.994,-7069642.75003658
307,170.537,-7069673.47735658
308,171.093,-7069702.77232455
309,171.688,-7069744.45708994
310,172.224,-7069779.80606969
311,172.766,-7069812.87096010
312,173.297,-7069858.93795524
313,173.850,-7069888.50247512
314,174.380,-7069940.17011049
315,174.890,-7069982.68035396
316,175.433,-7070008.11522028
317,175.991,-7070042.31009109
318,176.537,-7070090.99175412
319,177.065,-7070118.04346710
320,177.639,-7070147.99824003
321,178.183,-7070191.59030606
322,178.728,-7070230.08556816
323,179.268,-7070270.19041854
324,179.787,-7070307.63228291
325,180.333,-7070347.48399880
326,180.906,-7070386.55311211
327,181.443,-7070414.38322027
328,181.970,-7070439.55363214
329,182.515,-7070477.90843645
330,183.071,-7070505.02575441
331,183.638,-7070537.23275858
332,184.175,-7070580.61532087
333,184.700,-7070633.57412731
334,185.261,-7070676.14771390
335,185.819,-7070716.94582898
336,186.355,-7070762.41496007
337,186.889,-7070799.36783228
338,187.453,-7070816.22585717
339,188.014,-7070856.22749617
340,188.554,-7070892.77299550
341,189.095,-7070917.26875420
342,189.623,-7070967.04411187
343,190.178,-7071004.57095421
344,190.742,-7071027.24308944
345,191.301,-7071076.89936017
346,191.825,-7071103.02777098
347,192.380,-7071135.79974706
348,192.925,-7071175.27419129
349,193.482,-7071212.29799973
350,194.027,-7071227.91447794
351,194.544,-7071269.27728727
352,195.088,-7071301.50584250
353,195.630,-7071324.93731439
354,196.157,-7071370.53232906
355,196.693,-7071399.06664903
356,197.249,-7071411.98195986
357,197.795,-7071456.17229414
358,198.363,-7071498.21764731
359,198.898,-7071520.29553811
360,199.444,-7071555.42255489
361,200.013,-7071572.94576594
362,200.569,-7071615.35072217
363,201.100,-7071640.15435482
364,201.627,-7071670.94349691
365,202.173,-7071694.90897906
366,202.724,-7071736.43692477
367,203.250,-7071773.40768016
368,203.787,-7071800.52857007
369,204.345,-7071820.30500024
370,204.894,-7071854.11549652
371,205.418,-7071895.77740315
372,205.939,-7071923.37270882
373,206.491,-7071937.81661969
374,207.049,-7071980.76398564
375,207.578,-7071993.60942137
376,208.109,-7072024.10949544
377,208.656,-7072044.27236108
378,209.192,-7072084.82327266
379,209.755,-7072112.93847185
380,210.294,-7072157.04385128
381,210.822,-7072163.86977348
382,211.402,-7072198.06310565
383,211.966,-7072237.48375832
384,212.496,-7072267.81019269
385,213.038,-7072284.96960111
386,213.594,-7072312.96634405
387,214.144,-7072364.75844729
388,214.714,-7072394.02459844
389,215.264,-7072433.57006434
390,215.868,-7072448.02650698
391,216.427,-7072469.95953764
392,216.995,-7072498.53494551
393,217.534,-7072536.07858011
394,218.078,-7072553.39201092
395,218.620,-7072567.92229717
396,219.180,-7072595.45079710
397,219.739,-7072611.54556652
398,220.268,-7072648.67905794
399,220.795,-7072686.86259390
400,221.346,-7072727.83608184
401,221.926,-7072768.77938837
402,222.455,-7072788.92171107
403,222.987,-7072814.86804257
404,223.512,-7072837.59763999
405,224.067,-7072867.09423005
406,224.635,-7072879.38604014
407,225.160,-7072904.73932320
408,225.689,-7072926.18609980
409,226.248,-7072948.66357036
410,226.786,-7072972.39550493
411,227.313,-7073004.55380784
412,227.842,-7073031.95402250
413,228.395,-7073062.46002923
414,228.972,-7073076.84382433
415,229.499,-7073110.00685286
416,230.020,-7073127.18070901
417,230.562,-7073162.25802232
418,231.120,-7073173.15576708
419,231.671,-7073196.37817220
420,232.199,-7073225.67516616
421,232.734,-7073234.77939760
422,233.276,-7073253.84242829
423,233.820,-7073281.21140798
424,234.351,-7073312.91227033
425,234.883,-7073344.50806699
426,235.433,-7073361.13152021
427,235.993,-7073382.53722158
428,236.544,-7073400.64039914
429,237.085,-7073433.13290947
430,237.620,-7073447.01664938
431,238.186,-7073472.10095471
432,238.743,-7073507.56712408
433,239.272,-7073524.24241772
434,239.811,-7073561.01806229
435,240.364,-7073595.62307072
436,240.917,-7073616.62379223
437,241.454,-7073644.47104597
438,241.979,-7073660.55197292
439,242.527,-7073683.74287931
440,243.098,-7073704.59938772
441,243.645,-7073710.83947375
442,244.250,-7073731.78431598
443,244.784,-7073745.52894732
444,245.317,-7073781.17307812
445,245.875,-7073803.62922356
446,246.431,-7073836.44329487
447,246.967,-7073861.25207440
448,247.499,-7073875.49149383
449,248.052,-7073893.92829347
450,248.595,-7073911.50232228
451,249.172,-7073932.74610246
452,249.712,-7073958.50959475
453,250.238,-7073974.07617779
454,250.792,-7073994.36720513
455,251.341,-7074010.69592266
456,251.893,-7074048.39586001
457,252.420,-7074067.63609923
458,252.958,-7074089.93801622
459,253.507,-7074131.22000066
460,254.057,-7074120.41800796
461,254.586,-7074140.94745313
462,255.114,-7074162.33759484
463,255.672,-7074191.85570359
464,256.237,-7074224.06359057
465,256.788,-7074243.77933438
466,257.324,-7074263.10312862
467,257.865,-7074273.22683254
468,258.421,-7074270.40387362
469,258.976,-7074306.67595236
470,259.590,-7074333.56713092
471,260.112,-7074359.53581601
472,260.640,-7074360.27196449
473,261.212,-7074382.06128596
474,261.759,-7074412.78980370
475,262.295,-7074444.54030336
476,262.825,-7074471.41554998
477,263.365,-7074490.36825694
478,263.924,-7074510.89199281
479,264.483,-7074510.19821900
480,265.018,-7074531.15649599
481,265.532,-7074545.21629667
482,266.096,-7074571.90820496
483,266.678,-7074592.53259223
484,267.199,-7074621.32263512
485,267.731,-7074629.33943835
486,268.268,-7074630.22175821
487,268.813,-7074646.63850084
488,269.371,-7074698.44097989
489,269.888,-7074723.15635826
490,270.409,-7074735.07918526
491,270.974,-7074736.40137272
492,271.531,-7074754.81058167
493,272.077,-7074757.12114772
494,272.613,-7074772.71876694
495,273.143,-7074798.14749473
496,273.707,-7074838.76252489
497,274.274,-7074847.14568453
498,274.940,-7074858.30985869
499,275.468,-7074868.98271700
500,276.023,-7074904.99744820
501,276.580,-7074930.81813187
502,277.120,-7074937.69388145
503,277.651,-7074954.86793692
504,278.176,-7074971.11204926
505,278.731,-7074973.55846726
506,279.292,-7074998.54011446
507,279.808,-7075017.64673348
508,280.352,-7075030.16734937
509,280.919,-7075050.07729055
510,281.468,-7075061.78515275
511,282.004,-7075094.28675276
512,282.549,-7075103.21662841
513,283.090,-7075107.74180036
514,283.639,-7075132.87236420
515,284.159,-7075137.48474668
516,284.691,-7075174.38616007
517,285.246,-7075172.11871401
518,285.823,-7075203.09719957
519,286.369,-7075216.64028882
520,286.889,-7075238.11754424
521,287.431,-7075259.50359220
522,287.994,-7075270.61266158
523,288.541,-7075301.48470975
524,289.058,-7075304.35250059
525,289.585,-7075311.73734444
526,290.140,-7075331.93756287
527,290.686,-7075354.04061742
528,291.217,-7075362.68560807
529,291.740,-7075390.21914643
530,292.285,-7075391.62993739
531,292.834,-7075408.07730793
532,293.377,-7075426.20214558
533,293.895,-7075444.30125212
534,294.428,-7075472.46349646
535,294.982,-7075485.18628283
536,295.526,-7075502.70412645
537,296.061,-7075497.38451648
538,296.585,-7075513.51033491
539,297.168,-7075541.12822736
540,297.706,-7075564.50027911
541,298.240,-7075577.46830694
542,298.791,-7075591.04173015
543,299.334,-7075601.75935012
544,299.849,-7075614.93214151
545,300.362,-7075630.50676019
546,300.907,-7075659.47439227
547,301.458,-7075663.45241278
548,301.983,-7075674.08544310
549,302.513,-7075681.46270113
550,303.144,-7075704.94518786
551,303.696,-7075722.90282176
552,304.237,-7075744.35321859
553,304.759,-7075754.17552679
554,305.293,-7075771.14613379
555,305.875,-7075791.21641738
556,306.414,-7075797.95825053
557,306.959,-7075811.48073456
558,307.481,-7075822.54234959
559,308.019,-7075847.62732863
560,308.567,-7075866.21325940
561,309.112,-7075876.59300848
562,309.628,-7075887.50323857
563,310.160,-7075891.97123774
564,310.701,-7075911.67072303
565,311.242,-7075932.04194399
566,311.798,-7075945.95294511
567,312.324,-7075967.77070677
568,312.846,-7075973.23930030
569,313.380,-7075993.83528925
570,313.964,-7076009.84396566
571,314.521,-7076024.21703564
572,315.048,-7076044.95340864
573,315.575,-7076062.34383973
574,316.141,-7076070.81757008
575,316.690,-7076077.29165960
576,317.264,-7076092.23387493
577,317.791,-7076102.44650492
578,318.340,-7076110.09936147
579,318.900,-7076116.04615260
580,319.443,-7076134.66602154
581,319.955,-7076146.70375243
582,320.484,-7076158.77054134
583,321.024,-7076184.50954853
584,321.567,-7076189.85755175
585,322.128,-7076217.93682187
586,322.644,-7076238.14283622
587,323.172,-7076249.16961094
588,323.741,-7076243.68880365
589,324.294,-7076250.38362428
590,324.844,-7076263.03416795
591,325.383,-7076273.19483324
592,325.903,-7076287.66380614
593,326.471,-7076296.52139300
594,327.041,-7076314.09353955
595,327.580,-7076332.50614124
596,328.111,-7076353.05243255
597,328.671,-7076364.67237804
598,329.225,-7076382.97084824
599,329.780,-7076401.72747258
600,330.300,-7076420.09574401
601,330.838,-7076422.64240333
602,331.409,-7076420.24716113
603,331.946,-7076436.98995145
604,332.477,-7076435.00966079
605,333.030,-7076445.53644796
606,333.596,-7076466.55394196
607,334.156,-7076481.15439451
608,334.684,-7076495.29997044
609,335.237,-7076520.18969098
610,335.790,-7076528.09893940
611,336.339,-7076553.47287385
612,336.883,-7076567.56002721
613,337.430,-7076578.75266041
614,337.984,-7076591.70611787
615,338.533,-7076599.96669379
616,339.055,-7076591.98290924
617,339.567,-7076606.62563212
618,340.119,-7076612.87394229
619,340.661,-7076632.38973267
620,341.223,-7076647.12718807
621,341.746,-7076665.72780303
622,342.281,-7076679.14483822
623,342.835,-7076691.72312393
624,343.388,-7076706.70730145
625,343.922,-7076728.37140361
626,344.450,-7076747.67093231
627,344.995,-7076745.58700105
628,345.545,-7076760.94268357
629,346.064,-7076765.38662766
630,346.592,-7076782.95703460
631,347.152,-7076785.86141737
632,347.702,-7076802.76189447
633,348.233,-7076804.83516857
634,348.755,-7076828.39306589
635,349.294,-7076843.87742855
636,349.849,-7076849.39199482
637,350.417,-7076867.39622352
638,350.941,-7076881.15642399
639,351.478,-7076887.38763320
640,352.016,-7076892.01962876
641,352.565,-7076912.19743476
642,353.128,-7076918.01382186
643,353.667,-7076922.57431151
644,354.209,-7076933.72241285
645,354.780,-7076943.53717986
646,355.342,-7076951.02727154
647,355.878,-7076963.16673345
648,356.413,-7076983.75005734
649,356.969,-7076992.12536002
650,357.514,-7076999.89640893
651,358.051,-7077023.21319175
652,358.585,-7077030.90037720
653,359.131,-7077051.25175252
654,359.692,-7077055.99775001
655,360.224,-7077061.07959984
